#1PLOTGEOM**GeoViewer Magenta plot                                                          
# Origin and axis parameters
#  X0PICT=   0.10000E+03  Y0PICT=  -0.59625E+04  Z0PICT=   0.00000E+00
#  X1PICT=  -0.10000E+03  Y1PICT=   0.59625E+04  Z1PICT=   0.00000E+00
#  TYX=   0.00000E+00 TYY=   0.10000E+01 TYZ=   0.00000E+00
#  TXX=  -0.10000E+01 TXY=   0.00000E+00 TXZ=   0.00000E+00
#  XAXLEN=   0.20000E+03 YAXLEN=   0.11925E+05
-50 -44.8 50 -44.8 0
-50 44.7 50 44.7 0

50 -44.8 -50 -44.8 0
50 44.7 -50 44.7 0

-49.975 -50 49.975 -50 0
49.97 -50 -49.97 -50 0

-49.975 50 49.975 50 0
49.97 50 -49.97 50 0
49.97 50 -49.97 50 0


-23 -5962.5 23 -5962.5 0 2 28 0 0 0 0
-22 -5962.5 22 -5962.5 0 2 28 0 0 0 0
-21 -5962.5 21 -5962.5 0 2 28 0 0 0 0
-20 -5962.5 20 -5962.5 0 2 28 0 0 0 0
-19 -5962.5 19 -5962.5 0 2 28 0 0 0 0
-18 -5962.5 18 -5962.5 0 2 28 0 0 0 0
-17 -5962.5 17 -5962.5 0 2 28 0 0 0 0
-16 -5962.5 16 -5962.5 0 2 28 0 0 0 0
-15 -5962.5 15 -5962.5 0 2 28 0 0 0 0
-14 -5962.5 14 -5962.5 0 2 28 0 0 0 0
-13 -5962.5 13 -5962.5 0 2 28 0 0 0 0
-12 -5962.5 12 -5962.5 0 2 28 0 0 0 0
-11 -5962.5 11 -5962.5 0 2 28 0 0 0 0
-10 -5962.5 10 -5962.5 0 2 28 0 0 0 0
-9 -5962.5 9 -5962.5 0 2 28 0 0 0 0
-8 -5962.5 8 -5962.5 0 2 28 0 0 0 0
-7 -5962.5 7 -5962.5 0 2 28 0 0 0 0
-6 -5962.5 6 -5962.5 0 2 28 0 0 0 0
-5 -5962.5 5 -5962.5 0 2 28 0 0 0 0
-4 -5962.5 4 -5962.5 0 2 28 0 0 0 0
-3 -5962.5 3 -5962.5 0 2 28 0 0 0 0
-2 -5962.5 2 -5962.5 0 2 28 0 0 0 0
-1 -5962.5 1 -5962.5 0 2 28 0 0 0 0
0 -5962.5 0 -5962.5 0 2 28 0 0 0 0
1 -5962.5 -1 -5962.5 0 2 28 0 0 0 0
2 -5962.5 -2 -5962.5 0 2 28 0 0 0 0
3 -5962.5 -3 -5962.5 0 2 28 0 0 0 0
4 -5962.5 -4 -5962.5 0 2 28 0 0 0 0
5 -5962.5 -5 -5962.5 0 2 28 0 0 0 0
6 -5962.5 -6 -5962.5 0 2 28 0 0 0 0
7 -5962.5 -7 -5962.5 0 2 28 0 0 0 0
8 -5962.5 -8 -5962.5 0 2 28 0 0 0 0
9 -5962.5 -9 -5962.5 0 2 28 0 0 0 0
10 -5962.5 -10 -5962.5 0 2 28 0 0 0 0
11 -5962.5 -11 -5962.5 0 2 28 0 0 0 0
12 -5962.5 -12 -5962.5 0 2 28 0 0 0 0
13 -5962.5 -13 -5962.5 0 2 28 0 0 0 0
14 -5962.5 -14 -5962.5 0 2 28 0 0 0 0
15 -5962.5 -15 -5962.5 0 2 28 0 0 0 0
16 -5962.5 -16 -5962.5 0 2 28 0 0 0 0
17 -5962.5 -17 -5962.5 0 2 28 0 0 0 0
18 -5962.5 -18 -5962.5 0 2 28 0 0 0 0
19 -5962.5 -19 -5962.5 0 2 28 0 0 0 0
20 -5962.5 -20 -5962.5 0 2 28 0 0 0 0
21 -5962.5 -21 -5962.5 0 2 28 0 0 0 0
22 -5962.5 -22 -5962.5 0 2 28 0 0 0 0
23 -5962.5 -23 -5962.5 0 2 28 0 0 0 0
24 -5962.5 -24 -5962.5 0 2 28 0 0 0 0
25 -5962.5 -25 -5962.5 0 2 28 0 0 0 0
26 -5962.5 -26 -5962.5 0 2 28 0 0 0 0
27 -5962.5 -27 -5962.5 0 2 28 0 0 0 0
28 -5962.5 -28 -5962.5 0 2 28 0 0 0 0
29 -5962.5 -29 -5962.5 0 2 28 0 0 0 0
30 -5962.5 -30 -5962.5 0 2 28 0 0 0 0
31 -5962.5 -31 -5962.5 0 2 28 0 0 0 0
32 -5962.5 -32 -5962.5 0 2 28 0 0 0 0
33 -5962.5 -33 -5962.5 0 2 28 0 0 0 0
34 -5962.5 -34 -5962.5 0 2 28 0 0 0 0
35 -5962.5 -35 -5962.5 0 2 28 0 0 0 0
36 -5962.5 -36 -5962.5 0 2 28 0 0 0 0
37 -5962.5 -37 -5962.5 0 2 28 0 0 0 0
38 -5962.5 -38 -5962.5 0 2 28 0 0 0 0
39 -5962.5 -39 -5962.5 0 2 28 0 0 0 0
40 -5962.5 -40 -5962.5 0 2 28 0 0 0 0
41 -5962.5 -41 -5962.5 0 2 28 0 0 0 0
42 -5962.5 -42 -5962.5 0 2 28 0 0 0 0
43 -5962.5 -43 -5962.5 0 2 28 0 0 0 0
44 -5962.5 -44 -5962.5 0 2 28 0 0 0 0
45 -5962.5 -45 -5962.5 0 2 28 0 0 0 0
46 -5962.5 -46 -5962.5 0 2 28 0 0 0 0
47 -5962.5 -47 -5962.5 0 2 28 0 0 0 0
48 -5962.5 -48 -5962.5 0 2 28 0 0 0 0
49 -5962.5 -49 -5962.5 0 2 28 0 0 0 0
50 -5962.5 -50 -5962.5 0 2 28 0 0 0 0
51 -5962.5 -51 -5962.5 0 2 28 0 0 0 0
52 -5962.5 -52 -5962.5 0 2 28 0 0 0 0
53 -5962.5 -53 -5962.5 0 2 28 0 0 0 0
54 -5962.5 -54 -5962.5 0 2 28 0 0 0 0
55 -5962.5 -55 -5962.5 0 2 28 0 0 0 0
56 -5962.5 -56 -5962.5 0 2 28 0 0 0 0
57 -5962.5 -57 -5962.5 0 2 28 0 0 0 0
58 -5962.5 -58 -5962.5 0 2 28 0 0 0 0
59 -5962.5 -59 -5962.5 0 2 28 0 0 0 0
60 -5962.5 -60 -5962.5 0 2 28 0 0 0 0
61 -5962.5 -61 -5962.5 0 2 28 0 0 0 0
62 -5962.5 -62 -5962.5 0 2 28 0 0 0 0
63 -5962.5 -63 -5962.5 0 2 28 0 0 0 0
64 -5962.5 -64 -5962.5 0 2 28 0 0 0 0
65 -5962.5 -65 -5962.5 0 2 28 0 0 0 0
66 -5962.5 -66 -5962.5 0 2 28 0 0 0 0
67 -5962.5 -67 -5962.5 0 2 28 0 0 0 0
68 -5962.5 -68 -5962.5 0 2 28 0 0 0 0
69 -5962.5 -69 -5962.5 0 2 28 0 0 0 0
70 -5962.5 -70 -5962.5 0 2 28 0 0 0 0
71 -5962.5 -71 -5962.5 0 2 28 0 0 0 0
72 -5962.5 -72 -5962.5 0 2 28 0 0 0 0
73 -5962.5 -73 -5962.5 0 2 28 0 0 0 0
74 -5962.5 -74 -5962.5 0 2 28 0 0 0 0
75 -5962.5 -75 -5962.5 0 2 28 0 0 0 0
76 -5962.5 -76 -5962.5 0 2 28 0 0 0 0
77 -5962.5 -77 -5962.5 0 2 28 0 0 0 0
78 -5962.5 -78 -5962.5 0 2 28 0 0 0 0
79 -5962.5 -79 -5962.5 0 2 28 0 0 0 0
80 -5962.5 -80 -5962.5 0 2 28 0 0 0 0
81 -5962.5 -81 -5962.5 0 2 28 0 0 0 0
82 -5962.5 -82 -5962.5 0 2 28 0 0 0 0
83 -5962.5 -83 -5962.5 0 2 28 0 0 0 0
84 -5962.5 -84 -5962.5 0 2 28 0 0 0 0
85 -5962.5 -85 -5962.5 0 2 28 0 0 0 0
86 -5962.5 -86 -5962.5 0 2 28 0 0 0 0
87 -5962.5 -87 -5962.5 0 2 28 0 0 0 0
88 -5962.5 -88 -5962.5 0 2 28 0 0 0 0
89 -5962.5 -89 -5962.5 0 2 28 0 0 0 0
90 -5962.5 -90 -5962.5 0 2 28 0 0 0 0
91 -5962.5 -91 -5962.5 0 2 28 0 0 0 0
92 -5962.5 -92 -5962.5 0 2 28 0 0 0 0
93 -5962.5 -93 -5962.5 0 2 28 0 0 0 0
94 -5962.5 -94 -5962.5 0 2 28 0 0 0 0
95 -5962.5 -95 -5962.5 0 2 28 0 0 0 0
96 -5962.5 -96 -5962.5 0 2 28 0 0 0 0
97 -5962.5 -97 -5962.5 0 2 28 0 0 0 0
98 -5962.5 -98 -5962.5 0 2 28 0 0 0 0
99 -5962.5 -99 -5962.5 0 2 28 0 0 0 0

-100 -5902.875 100 -5902.875 0 2 28 0 0 0 0
-99 -5902.875 99 -5902.875 0 2 28 0 0 0 0
-98 -5902.875 98 -5902.875 0 2 28 0 0 0 0
-97 -5902.875 97 -5902.875 0 2 28 0 0 0 0
-96 -5902.875 96 -5902.875 0 2 28 0 0 0 0
-95 -5902.875 95 -5902.875 0 2 28 0 0 0 0
-94 -5902.875 94 -5902.875 0 2 28 0 0 0 0
-93 -5902.875 93 -5902.875 0 2 28 0 0 0 0
-92 -5902.875 92 -5902.875 0 2 28 0 0 0 0
-91 -5902.875 91 -5902.875 0 2 28 0 0 0 0
-90 -5902.875 90 -5902.875 0 2 28 0 0 0 0
-89 -5902.875 89 -5902.875 0 2 28 0 0 0 0
-88 -5902.875 88 -5902.875 0 2 28 0 0 0 0
-87 -5902.875 87 -5902.875 0 2 28 0 0 0 0
-86 -5902.875 86 -5902.875 0 2 28 0 0 0 0
-85 -5902.875 85 -5902.875 0 2 28 0 0 0 0
-84 -5902.875 84 -5902.875 0 2 28 0 0 0 0
-83 -5902.875 83 -5902.875 0 2 28 0 0 0 0
-82 -5902.875 82 -5902.875 0 2 28 0 0 0 0
-81 -5902.875 81 -5902.875 0 2 28 0 0 0 0
-80 -5902.875 80 -5902.875 0 2 28 0 0 0 0
-79 -5902.875 79 -5902.875 0 2 28 0 0 0 0
-78 -5902.875 78 -5902.875 0 2 28 0 0 0 0
-77 -5902.875 77 -5902.875 0 2 28 0 0 0 0
-76 -5902.875 76 -5902.875 0 2 28 0 0 0 0
-75 -5902.875 75 -5902.875 0 2 28 0 0 0 0
-74 -5902.875 74 -5902.875 0 2 28 0 0 0 0
-73 -5902.875 73 -5902.875 0 2 28 0 0 0 0
-72 -5902.875 72 -5902.875 0 2 28 0 0 0 0
-71 -5902.875 71 -5902.875 0 2 28 0 0 0 0
-70 -5902.875 70 -5902.875 0 2 28 0 0 0 0
-69 -5902.875 69 -5902.875 0 2 28 0 0 0 0
-68 -5902.875 68 -5902.875 0 2 28 0 0 0 0
-67 -5902.875 67 -5902.875 0 2 28 0 0 0 0
-66 -5902.875 66 -5902.875 0 2 28 0 0 0 0
-65 -5902.875 65 -5902.875 0 2 28 0 0 0 0
-64 -5902.875 64 -5902.875 0 2 28 0 0 0 0
-63 -5902.875 63 -5902.875 0 2 28 0 0 0 0
-62 -5902.875 62 -5902.875 0 2 28 0 0 0 0
-61 -5902.875 61 -5902.875 0 2 28 0 0 0 0
-60 -5902.875 60 -5902.875 0 2 28 0 0 0 0
-59 -5902.875 59 -5902.875 0 2 28 0 0 0 0
-58 -5902.875 58 -5902.875 0 2 28 0 0 0 0
-57 -5902.875 57 -5902.875 0 2 28 0 0 0 0
-56 -5902.875 56 -5902.875 0 2 28 0 0 0 0
-55 -5902.875 55 -5902.875 0 2 28 0 0 0 0
-54 -5902.875 54 -5902.875 0 2 28 0 0 0 0
-53 -5902.875 53 -5902.875 0 2 28 0 0 0 0
-52 -5902.875 52 -5902.875 0 2 28 0 0 0 0
-51 -5902.875 51 -5902.875 0 2 28 0 0 0 0
-50 -5902.875 50 -5902.875 0 2 28 0 0 0 0
-49 -5902.875 49 -5902.875 0 2 28 0 0 0 0
-48 -5902.875 48 -5902.875 0 2 28 0 0 0 0
-47 -5902.875 47 -5902.875 0 2 28 0 0 0 0
-46 -5902.875 46 -5902.875 0 2 28 0 0 0 0
-45 -5902.875 45 -5902.875 0 2 28 0 0 0 0
-44 -5902.875 44 -5902.875 0 2 28 0 0 0 0
-43 -5902.875 43 -5902.875 0 2 28 0 0 0 0
-42 -5902.875 42 -5902.875 0 2 28 0 0 0 0
-41 -5902.875 41 -5902.875 0 2 28 0 0 0 0
-40 -5902.875 40 -5902.875 0 2 28 0 0 0 0
-39 -5902.875 39 -5902.875 0 2 28 0 0 0 0
-38 -5902.875 38 -5902.875 0 2 28 0 0 0 0
-37 -5902.875 37 -5902.875 0 2 28 0 0 0 0
-36 -5902.875 36 -5902.875 0 2 28 0 0 0 0
-35 -5902.875 35 -5902.875 0 2 28 0 0 0 0
-34 -5902.875 34 -5902.875 0 2 28 0 0 0 0
-33 -5902.875 33 -5902.875 0 2 28 0 0 0 0
-32 -5902.875 32 -5902.875 0 2 28 0 0 0 0
-31 -5902.875 31 -5902.875 0 2 28 0 0 0 0
-30 -5902.875 30 -5902.875 0 2 28 0 0 0 0
-29 -5902.875 29 -5902.875 0 2 28 0 0 0 0
-28 -5902.875 28 -5902.875 0 2 28 0 0 0 0
-27 -5902.875 27 -5902.875 0 2 28 0 0 0 0
-26 -5902.875 26 -5902.875 0 2 28 0 0 0 0
-25 -5902.875 25 -5902.875 0 2 28 0 0 0 0
-24 -5902.875 24 -5902.875 0 2 28 0 0 0 0
-23 -5902.875 23 -5902.875 0 2 28 0 0 0 0
-22 -5902.875 22 -5902.875 0 2 28 0 0 0 0
-21 -5902.875 21 -5902.875 0 2 28 0 0 0 0
-20 -5902.875 20 -5902.875 0 2 28 0 0 0 0
-19 -5902.875 19 -5902.875 0 2 28 0 0 0 0
-18 -5902.875 18 -5902.875 0 2 28 0 0 0 0
-17 -5902.875 17 -5902.875 0 2 28 0 0 0 0
-16 -5902.875 16 -5902.875 0 2 28 0 0 0 0
-15 -5902.875 15 -5902.875 0 2 28 0 0 0 0
-14 -5902.875 14 -5902.875 0 2 28 0 0 0 0
-13 -5902.875 13 -5902.875 0 2 28 0 0 0 0
-12 -5902.875 12 -5902.875 0 2 28 0 0 0 0
-11 -5902.875 11 -5902.875 0 2 28 0 0 0 0
-10 -5902.875 10 -5902.875 0 2 28 0 0 0 0
-9 -5902.875 9 -5902.875 0 2 28 0 0 0 0
-8 -5902.875 8 -5902.875 0 2 28 0 0 0 0
-7 -5902.875 7 -5902.875 0 2 28 0 0 0 0
-6 -5902.875 6 -5902.875 0 2 28 0 0 0 0
-5 -5902.875 5 -5902.875 0 2 28 0 0 0 0
-4 -5902.875 4 -5902.875 0 2 28 0 0 0 0
-3 -5902.875 3 -5902.875 0 2 28 0 0 0 0
-2 -5902.875 2 -5902.875 0 2 28 0 0 0 0
-1 -5902.875 1 -5902.875 0 2 28 0 0 0 0
0 -5902.875 0 -5902.875 0 2 28 0 0 0 0
1 -5902.875 -1 -5902.875 0 2 28 0 0 0 0
2 -5902.875 -2 -5902.875 0 2 28 0 0 0 0
3 -5902.875 -3 -5902.875 0 2 28 0 0 0 0
4 -5902.875 -4 -5902.875 0 2 28 0 0 0 0
5 -5902.875 -5 -5902.875 0 2 28 0 0 0 0
6 -5902.875 -6 -5902.875 0 2 28 0 0 0 0
7 -5902.875 -7 -5902.875 0 2 28 0 0 0 0
8 -5902.875 -8 -5902.875 0 2 28 0 0 0 0
9 -5902.875 -9 -5902.875 0 2 28 0 0 0 0
10 -5902.875 -10 -5902.875 0 2 28 0 0 0 0
11 -5902.875 -11 -5902.875 0 2 28 0 0 0 0
12 -5902.875 -12 -5902.875 0 2 28 0 0 0 0
13 -5902.875 -13 -5902.875 0 2 28 0 0 0 0
14 -5902.875 -14 -5902.875 0 2 28 0 0 0 0
15 -5902.875 -15 -5902.875 0 2 28 0 0 0 0
16 -5902.875 -16 -5902.875 0 2 28 0 0 0 0
17 -5902.875 -17 -5902.875 0 2 28 0 0 0 0
18 -5902.875 -18 -5902.875 0 2 28 0 0 0 0
19 -5902.875 -19 -5902.875 0 2 28 0 0 0 0
20 -5902.875 -20 -5902.875 0 2 28 0 0 0 0
21 -5902.875 -21 -5902.875 0 2 28 0 0 0 0
22 -5902.875 -22 -5902.875 0 2 28 0 0 0 0
23 -5902.875 -23 -5902.875 0 2 28 0 0 0 0
24 -5902.875 -24 -5902.875 0 2 28 0 0 0 0
25 -5902.875 -25 -5902.875 0 2 28 0 0 0 0
