#1PLOTGEOM**GeoViewer Blue plot                                                             
# Origin and axis parameters
#  X0PICT=   0.00000E+00  Y0PICT=  -0.29339E+01  Z0PICT=  -0.91554E+01
#  X1PICT=   0.00000E+00  Y1PICT=   0.29012E+01  Z1PICT=   0.38258E+01
#  TYX=   0.00000E+00 TYY=   0.10000E+01 TYZ=   0.00000E+00
#  TXX=   0.00000E+00 TXY=   0.00000E+00 TXZ=   0.10000E+01
#  XAXLEN=   0.12981E+02 YAXLEN=   0.58351E+01
-3.33517 2.07686 0 2.0604961 -5.99998

1.66483 1.95716 0 1.9407961 -0.99998
1.66483 2.07686 0 2.0604961 -0.99998

-3.33517 2.15566 0 2.1392961 -5.99998
-3.33517 2.27826 0 2.2618961 -5.99998

1.66483 2.15566 0 2.1392961 -0.99998
1.66483 2.27826 0 2.2618961 -0.99998

-3.33517 2.35416 0 2.3377961 -5.99998
-3.33517 2.47676 0 2.4603961 -5.99998

1.66483 2.35416 0 2.3377961 -0.99998
1.66483 2.47676 0 2.4603961 -0.99998

-3.33517 2.55556 0 2.5391961 -5.99998
-3.33517 2.67816 0 2.6617961 -5.99998

1.66483 2.55556 0 2.5391961 -0.99998
1.66483 2.67816 0 2.6617961 -0.99998

-3.33517 2.75696 0 2.7405961 -5.99998
-3.33517 2.87666 0 2.8602961 -5.99998

1.66483 2.75696 0 2.7405961 -0.99998
1.66483 2.87666 0 2.8602961 -0.99998

2.66483 -2.91754 0 -2.9339039 2e-05
2.66483 2.91746 0 2.9010961 2e-05

-3.33457 -2.846636 0 -2.8629999 -5.99938
1.65913 -2.846636 0 -2.8629999 -1.00568

-3.33457 -2.72164 0 -2.7380039 -5.99938
1.65913 -2.72164 0 -2.7380039 -1.00568

-3.33457 -2.64664 0 -2.6630039 -5.99938
1.65913 -2.64664 0 -2.6630039 -1.00568

-3.33457 -2.52164 0 -2.5380039 -5.99938
1.65913 -2.52164 0 -2.5380039 -1.00568

-3.33457 -2.44664 0 -2.4630039 -5.99938
1.65913 -2.44664 0 -2.4630039 -1.00568

-3.33457 -2.32164 0 -2.3380039 -5.99938
1.65913 -2.32164 0 -2.3380039 -1.00568

-3.33457 -2.24664 0 -2.2630039 -5.99938
1.65913 -2.24664 0 -2.2630039 -1.00568

-3.33457 -2.12164 0 -2.1380039 -5.99938
1.65913 -2.12164 0 -2.1380039 -1.00568

-3.33457 -2.04664 0 -2.0630039 -5.99938
1.65913 -2.04664 0 -2.0630039 -1.00568

-3.33457 -1.92164 0 -1.9380039 -5.99938
1.65913 -1.92164 0 -1.9380039 -1.00568

-3.33457 -1.84664 0 -1.8630039 -5.99938
1.65913 -1.84664 0 -1.8630039 -1.00568

-3.33457 -1.72164 0 -1.7380039 -5.99938
1.65913 -1.72164 0 -1.7380039 -1.00568

-3.33457 -1.64664 0 -1.6630039 -5.99938
1.65913 -1.64664 0 -1.6630039 -1.00568

-3.33457 -1.52164 0 -1.5380039 -5.99938
1.65913 -1.52164 0 -1.5380039 -1.00568

-3.33457 -1.44564 0 -1.4620039 -5.99938
1.65913 -1.44564 0 -1.4620039 -1.00568

-3.33457 -1.32064 0 -1.3370039 -5.99938
1.65913 -1.32064 0 -1.3370039 -1.00568

-3.33457 -1.24664 0 -1.2630039 -5.99938
1.65913 -1.24664 0 -1.2630039 -1.00568

-3.33457 -1.12164 0 -1.1380039 -5.99938
1.65913 -1.12164 0 -1.1380039 -1.00568

-3.33457 -1.04664 0 -1.0630039 -5.99938
1.65913 -1.04664 0 -1.0630039 -1.00568

-3.33457 -0.92164 0 -0.9380039 -5.99938
1.65913 -0.92164 0 -0.9380039 -1.00568

-3.33457 -0.84664 0 -0.8630039 -5.99938
1.65913 -0.84664 0 -0.8630039 -1.00568

-3.33457 -0.72164 0 -0.7380039 -5.99938
1.65913 -0.72164 0 -0.7380039 -1.00568

-3.33457 -0.64664 0 -0.6630039 -5.99938
1.65913 -0.64664 0 -0.6630039 -1.00568

-3.33457 -0.52164 0 -0.5380039 -5.99938
1.65913 -0.52164 0 -0.5380039 -1.00568

