 -3.0000000000E+00 -8.3666666667E+00  2.25890E-04  2.17271E+01
 -3.0000000000E+00 -8.3333333333E+00  1.59890E-04  2.76303E+01
 -3.0000000000E+00 -8.3000000000E+00  1.56819E-04  1.95404E+01
 -3.0000000000E+00 -8.2666666667E+00  2.77824E-04  2.45132E+01
 -3.0000000000E+00 -8.2333333333E+00  3.45699E-04  3.13171E+01
 -3.0000000000E+00 -8.2000000000E+00  2.77936E-04  3.08989E+01
 -3.0000000000E+00 -8.1666666667E+00  2.38309E-04  3.76788E+01
 -3.0000000000E+00 -8.1333333333E+00  2.55129E-04  2.38931E+01
 -3.0000000000E+00 -8.1000000000E+00  3.04006E-04  2.84888E+01
 -3.0000000000E+00 -8.0666666667E+00  2.55316E-04  3.01665E+01
 -3.0000000000E+00 -8.0333333333E+00  2.85179E-04  1.55011E+01
 -3.0000000000E+00 -8.0000000000E+00  3.20440E-04  1.48027E+01
 -3.0000000000E+00 -7.9666666667E+00  2.90529E-04  2.06665E+01
 -3.0000000000E+00 -7.9333333333E+00  2.49739E-04  3.05381E+01
 -3.0000000000E+00 -7.9000000000E+00  1.98373E-04  4.89762E+01
 -3.0000000000E+00 -7.8666666667E+00  2.63314E-04  2.06642E+01
 -3.0000000000E+00 -7.8333333333E+00  3.39454E-04  1.77272E+01
 -3.0000000000E+00 -7.8000000000E+00  2.56762E-04  4.03967E+01
 -3.0000000000E+00 -7.7666666667E+00  2.23801E-04  4.73079E+01
 -3.0000000000E+00 -7.7333333333E+00  2.35537E-04  2.48991E+01
 -3.0000000000E+00 -7.7000000000E+00  3.73365E-04  2.82243E+01
 -3.0000000000E+00 -7.6666666667E+00  2.83737E-04  2.58515E+01
 -3.0000000000E+00 -7.6333333333E+00  3.17770E-04  9.14674E+00
 -3.0000000000E+00 -7.6000000000E+00  2.06280E-04  1.33806E+01
 -3.0000000000E+00 -7.5666666667E+00  2.11159E-04  3.01383E+01
 -3.0000000000E+00 -7.5333333333E+00  2.45969E-04  1.70102E+01
 -3.0000000000E+00 -7.5000000000E+00  2.68737E-04  2.33417E+01
 -3.0000000000E+00 -7.4666666667E+00  3.55802E-04  1.96811E+01
 -3.0000000000E+00 -7.4333333333E+00  2.62572E-04  2.70560E+01
 -3.0000000000E+00 -7.4000000000E+00  2.86144E-04  2.41720E+01
 -3.0000000000E+00 -7.3666666667E+00  2.89520E-04  2.37052E+01
 -3.0000000000E+00 -7.3333333333E+00  4.49317E-04  7.08753E+00
 -3.0000000000E+00 -7.3000000000E+00  4.73379E-04  1.57353E+01
 -3.0000000000E+00 -7.2666666667E+00  4.25970E-04  2.24049E+01
 -3.0000000000E+00 -7.2333333333E+00  5.74044E-04  1.53620E+01
 -3.0000000000E+00 -7.2000000000E+00  4.56916E-04  1.59489E+01
 -3.0000000000E+00 -7.1666666667E+00  3.81172E-04  1.88151E+01
 -3.0000000000E+00 -7.1333333333E+00  3.75526E-04  2.13353E+01
 -3.0000000000E+00 -7.1000000000E+00  3.69793E-04  4.20647E+01
 -3.0000000000E+00 -7.0666666667E+00  3.64627E-04  1.87777E+01
 -3.0000000000E+00 -7.0333333333E+00  4.11251E-04  1.23834E+01
 -3.0000000000E+00 -7.0000000000E+00  5.63342E-04  8.92901E+00
 -3.0000000000E+00 -6.9666666667E+00  5.70280E-04  2.04379E+01
 -3.0000000000E+00 -6.9333333333E+00  8.31299E-04  1.60025E+01
 -3.0000000000E+00 -6.9000000000E+00  6.65435E-04  2.46661E+01
 -3.0000000000E+00 -6.8666666667E+00  5.39713E-04  1.28054E+01
 -3.0000000000E+00 -6.8333333333E+00  2.49907E-04  1.23988E+01
 -3.0000000000E+00 -6.8000000000E+00  2.97382E-04  9.97154E+00
 -3.0000000000E+00 -6.7666666667E+00  3.69791E-04  3.17168E+01
 -3.0000000000E+00 -6.7333333333E+00  3.39036E-04  1.80306E+01
 -3.0000000000E+00 -6.7000000000E+00  3.44566E-04  8.62966E+00
 -3.0000000000E+00 -6.6666666667E+00  3.69109E-04  3.44525E+00
 -3.0000000000E+00 -6.6333333333E+00  5.23049E-04  1.41315E+01
 -3.0000000000E+00 -6.6000000000E+00  5.45008E-04  2.80135E+01
 -3.0000000000E+00 -6.5666666667E+00  4.01769E-04  1.37847E+01
 -3.0000000000E+00 -6.5333333333E+00  3.07893E-04  3.37196E+01
 -3.0000000000E+00 -6.5000000000E+00  5.20121E-04  2.03012E+01
 -3.0000000000E+00 -6.4666666667E+00  5.18724E-04  1.49401E+01
 -3.0000000000E+00 -6.4333333333E+00  6.10317E-04  3.27512E+01
 -3.0000000000E+00 -6.4000000000E+00  4.15777E-04  3.67221E+01
 -3.0000000000E+00 -6.3666666667E+00  3.94027E-04  3.22476E+00
 -3.0000000000E+00 -6.3333333333E+00  5.48591E-04  1.64419E+01
 -3.0000000000E+00 -6.3000000000E+00  6.97649E-04  1.45600E+01
 -3.0000000000E+00 -6.2666666667E+00  7.91777E-04  1.06939E+01
 -3.0000000000E+00 -6.2333333333E+00  7.40785E-04  1.08517E+01
 -3.0000000000E+00 -6.2000000000E+00  6.25750E-04  2.10352E+01
 -3.0000000000E+00 -6.1666666667E+00  5.95254E-04  1.56656E+01
 -3.0000000000E+00 -6.1333333333E+00  5.70197E-04  2.59242E+01
 -3.0000000000E+00 -6.1000000000E+00  4.91239E-04  3.00650E+01
 -3.0000000000E+00 -6.0666666667E+00  5.38766E-04  1.40143E+01
 -3.0000000000E+00 -6.0333333333E+00  7.94416E-04  1.75726E+01
 -3.0000000000E+00 -6.0000000000E+00  7.43815E-04  1.79924E+01
 -3.0000000000E+00 -5.9666666667E+00  7.26921E-04  1.04567E+01
 -3.0000000000E+00 -5.9333333333E+00  8.58513E-04  1.61056E+01
 -3.0000000000E+00 -5.9000000000E+00  6.12824E-04  1.44378E+01
 -3.0000000000E+00 -5.8666666667E+00  8.41300E-04  1.35956E+01
 -3.0000000000E+00 -5.8333333333E+00  7.77445E-04  1.68358E+01
 -3.0000000000E+00 -5.8000000000E+00  7.05543E-04  1.14958E+01
 -3.0000000000E+00 -5.7666666667E+00  8.62804E-04  2.17278E+01
 -3.0000000000E+00 -5.7333333333E+00  8.22280E-04  2.72712E+01
 -3.0000000000E+00 -5.7000000000E+00  6.55199E-04  1.87754E+01
 -3.0000000000E+00 -5.6666666667E+00  6.67398E-04  1.28244E+01
 -3.0000000000E+00 -5.6333333333E+00  8.64335E-04  1.52669E+01
 -3.0000000000E+00 -5.6000000000E+00  8.34561E-04  3.09237E+00
 -3.0000000000E+00 -5.5666666667E+00  1.04037E-03  1.06287E+01
 -3.0000000000E+00 -5.5333333333E+00  1.06042E-03  7.32120E+00
 -3.0000000000E+00 -5.5000000000E+00  8.22416E-04  5.60549E+00
 -3.0000000000E+00 -5.4666666667E+00  9.22102E-04  1.27114E+01
 -3.0000000000E+00 -5.4333333333E+00  9.54263E-04  1.58432E+01
 -3.0000000000E+00 -5.4000000000E+00  1.08216E-03  9.97795E+00
 -3.0000000000E+00 -5.3666666667E+00  1.06271E-03  7.53796E+00
 -3.0000000000E+00 -5.3333333333E+00  1.29552E-03  1.08337E+01
 -3.0000000000E+00 -5.3000000000E+00  9.76382E-04  7.66187E+00
 -3.0000000000E+00 -5.2666666667E+00  1.15713E-03  1.57080E+01
 -3.0000000000E+00 -5.2333333333E+00  1.07125E-03  1.60437E+01
 -3.0000000000E+00 -5.2000000000E+00  1.27338E-03  1.40425E+01
 -3.0000000000E+00 -5.1666666667E+00  1.17263E-03  1.16047E+01
 -3.0000000000E+00 -5.1333333333E+00  1.66425E-03  8.56253E+00
 -3.0000000000E+00 -5.1000000000E+00  1.48724E-03  9.87526E+00
 -3.0000000000E+00 -5.0666666667E+00  1.73704E-03  1.88315E+01
 -3.0000000000E+00 -5.0333333333E+00  2.17841E-03  7.69153E+00
 -3.0000000000E+00 -5.0000000000E+00  2.79336E-03  6.77362E+00
 -3.0000000000E+00 -4.9666666667E+00  2.91641E-03  8.04124E+00
 -3.0000000000E+00 -4.9333333333E+00  2.81096E-03  8.80534E+00
 -3.0000000000E+00 -4.9000000000E+00  2.84400E-03  9.00446E+00
 -3.0000000000E+00 -4.8666666667E+00  3.37339E-03  6.40949E+00
 -3.0000000000E+00 -4.8333333333E+00  3.07516E-03  1.31501E+01
 -3.0000000000E+00 -4.8000000000E+00  3.20080E-03  8.13925E+00
 -3.0000000000E+00 -4.7666666667E+00  2.87123E-03  1.05492E+01
 -3.0000000000E+00 -4.7333333333E+00  3.17603E-03  7.30630E+00
 -3.0000000000E+00 -4.7000000000E+00  3.23697E-03  1.25476E+01
 -3.0000000000E+00 -4.6666666667E+00  3.92456E-03  1.12071E+01
 -3.0000000000E+00 -4.6333333333E+00  4.13882E-03  7.65245E+00
 -3.0000000000E+00 -4.6000000000E+00  3.74832E-03  1.34813E+01
 -3.0000000000E+00 -4.5666666667E+00  3.67739E-03  9.60088E+00
 -3.0000000000E+00 -4.5333333333E+00  3.14775E-03  7.57634E+00
 -3.0000000000E+00 -4.5000000000E+00  3.51010E-03  1.48351E+00
 -3.0000000000E+00 -4.4666666667E+00  3.72606E-03  4.67865E+00
 -3.0000000000E+00 -4.4333333333E+00  3.56777E-03  4.58466E+00
 -3.0000000000E+00 -4.4000000000E+00  3.63614E-03  8.18011E+00
 -3.0000000000E+00 -4.3666666667E+00  3.38723E-03  3.45030E+00
 -3.0000000000E+00 -4.3333333333E+00  4.09066E-03  9.41125E+00
 -3.0000000000E+00 -4.3000000000E+00  4.32664E-03  8.69691E+00
 -3.0000000000E+00 -4.2666666667E+00  4.15664E-03  9.58145E+00
 -3.0000000000E+00 -4.2333333333E+00  3.61245E-03  5.71373E+00
 -3.0000000000E+00 -4.2000000000E+00  3.94710E-03  6.36135E+00
 -3.0000000000E+00 -4.1666666667E+00  4.10176E-03  5.56493E+00
 -3.0000000000E+00 -4.1333333333E+00  3.47961E-03  1.13757E+01
 -3.0000000000E+00 -4.1000000000E+00  4.03937E-03  7.33756E+00
 -3.0000000000E+00 -4.0666666667E+00  4.34199E-03  3.81696E+00
 -3.0000000000E+00 -4.0333333333E+00  4.40202E-03  8.87259E+00
 -3.0000000000E+00 -4.0000000000E+00  4.69455E-03  5.48081E+00
 -3.0000000000E+00 -3.9666666667E+00  3.79275E-03  7.79678E+00
 -3.0000000000E+00 -3.9333333333E+00  4.16854E-03  5.67882E+00
 -3.0000000000E+00 -3.9000000000E+00  4.22445E-03  6.46145E+00
 -3.0000000000E+00 -3.8666666667E+00  3.87324E-03  5.15257E+00
 -3.0000000000E+00 -3.8333333333E+00  4.03641E-03  4.98358E+00
 -3.0000000000E+00 -3.8000000000E+00  3.40649E-03  9.44279E+00
 -3.0000000000E+00 -3.7666666667E+00  3.69508E-03  1.04180E+01
 -3.0000000000E+00 -3.7333333333E+00  4.20698E-03  9.68021E+00
 -3.0000000000E+00 -3.7000000000E+00  4.23414E-03  8.71606E+00
 -3.0000000000E+00 -3.6666666667E+00  3.62069E-03  8.64178E+00
 -3.0000000000E+00 -3.6333333333E+00  3.94850E-03  7.09059E+00
 -3.0000000000E+00 -3.6000000000E+00  3.85999E-03  8.94707E+00
 -3.0000000000E+00 -3.5666666667E+00  4.21737E-03  8.03989E+00
 -3.0000000000E+00 -3.5333333333E+00  3.88794E-03  9.53936E+00
 -3.0000000000E+00 -3.5000000000E+00  3.94287E-03  4.93732E+00
 -3.0000000000E+00 -3.4666666667E+00  4.02363E-03  1.09329E+01
 -3.0000000000E+00 -3.4333333333E+00  3.99558E-03  8.70149E+00
 -3.0000000000E+00 -3.4000000000E+00  3.73884E-03  9.75672E+00
 -3.0000000000E+00 -3.3666666667E+00  3.67350E-03  1.06871E+01
 -3.0000000000E+00 -3.3333333333E+00  4.01355E-03  5.49536E+00
 -3.0000000000E+00 -3.3000000000E+00  4.16856E-03  7.06502E+00
 -3.0000000000E+00 -3.2666666667E+00  4.27908E-03  9.27827E+00
 -3.0000000000E+00 -3.2333333333E+00  4.60374E-03  6.78095E+00
 -3.0000000000E+00 -3.2000000000E+00  4.84806E-03  4.06446E+00
 -3.0000000000E+00 -3.1666666667E+00  3.82491E-03  2.64360E+00
 -3.0000000000E+00 -3.1333333333E+00  4.11556E-03  8.33779E+00
 -3.0000000000E+00 -3.1000000000E+00  4.30529E-03  1.00174E+01
 -3.0000000000E+00 -3.0666666667E+00  3.93650E-03  7.86891E+00
 -3.0000000000E+00 -3.0333333333E+00  4.36644E-03  5.13818E+00
 -3.0000000000E+00 -3.0000000000E+00  3.95253E-03  5.30518E+00
 -3.0000000000E+00 -2.9666666667E+00  4.63952E-03  8.89901E+00
 -3.0000000000E+00 -2.9333333333E+00  3.88582E-03  7.75065E+00
 -3.0000000000E+00 -2.9000000000E+00  4.70470E-03  5.51820E+00
 -3.0000000000E+00 -2.8666666667E+00  4.27769E-03  1.01538E+01
 -3.0000000000E+00 -2.8333333333E+00  3.93645E-03  4.16096E+00
 -3.0000000000E+00 -2.8000000000E+00  4.79552E-03  6.44005E+00
 -3.0000000000E+00 -2.7666666667E+00  3.80367E-03  1.08881E+01
 -3.0000000000E+00 -2.7333333333E+00  4.15798E-03  3.03107E+00
 -3.0000000000E+00 -2.7000000000E+00  4.48487E-03  1.36779E+00
 -3.0000000000E+00 -2.6666666667E+00  4.35463E-03  9.26431E+00
 -3.0000000000E+00 -2.6333333333E+00  4.16820E-03  7.79048E+00
 -3.0000000000E+00 -2.6000000000E+00  3.68091E-03  3.44928E+00
 -3.0000000000E+00 -2.5666666667E+00  4.21461E-03  3.30040E+00
 -3.0000000000E+00 -2.5333333333E+00  3.97825E-03  7.82986E+00
 -3.0000000000E+00 -2.5000000000E+00  4.40876E-03  1.34428E+00
 -3.0000000000E+00 -2.4666666667E+00  4.68266E-03  4.50715E+00
 -3.0000000000E+00 -2.4333333333E+00  4.14804E-03  8.28065E+00
 -3.0000000000E+00 -2.4000000000E+00  4.29595E-03  8.06315E+00
 -3.0000000000E+00 -2.3666666667E+00  4.59374E-03  4.64894E+00
 -3.0000000000E+00 -2.3333333333E+00  3.98810E-03  1.03543E+01
 -3.0000000000E+00 -2.3000000000E+00  4.51981E-03  2.50306E+00
 -3.0000000000E+00 -2.2666666667E+00  4.57199E-03  5.49085E+00
 -3.0000000000E+00 -2.2333333333E+00  4.20283E-03  4.01381E+00
 -3.0000000000E+00 -2.2000000000E+00  3.87025E-03  4.58904E+00
 -3.0000000000E+00 -2.1666666667E+00  4.26440E-03  6.62134E+00
 -3.0000000000E+00 -2.1333333333E+00  4.01132E-03  4.47430E+00
 -3.0000000000E+00 -2.1000000000E+00  4.00959E-03  1.18538E+00
 -3.0000000000E+00 -2.0666666667E+00  3.81982E-03  4.51744E+00
 -3.0000000000E+00 -2.0333333333E+00  3.94274E-03  7.56823E+00
 -3.0000000000E+00 -2.0000000000E+00  4.08275E-03  1.93374E+00
 -3.0000000000E+00 -1.9666666667E+00  3.93288E-03  9.05101E+00
 -3.0000000000E+00 -1.9333333333E+00  3.74048E-03  8.84252E+00
 -3.0000000000E+00 -1.9000000000E+00  4.36398E-03  2.41226E+00
 -3.0000000000E+00 -1.8666666667E+00  4.20659E-03  7.97346E+00
 -3.0000000000E+00 -1.8333333333E+00  4.27178E-03  5.73206E+00
 -3.0000000000E+00 -1.8000000000E+00  4.46179E-03  9.41862E+00
 -3.0000000000E+00 -1.7666666667E+00  4.83643E-03  8.99647E+00
 -3.0000000000E+00 -1.7333333333E+00  4.04574E-03  7.73596E+00
 -3.0000000000E+00 -1.7000000000E+00  4.16045E-03  3.84373E+00
 -3.0000000000E+00 -1.6666666667E+00  4.33186E-03  7.37497E+00
 -3.0000000000E+00 -1.6333333333E+00  4.16934E-03  4.66701E+00
 -3.0000000000E+00 -1.6000000000E+00  4.66434E-03  1.23997E+01
 -3.0000000000E+00 -1.5666666667E+00  4.16338E-03  5.70192E+00
 -3.0000000000E+00 -1.5333333333E+00  3.93031E-03  4.40683E+00
 -3.0000000000E+00 -1.5000000000E+00  4.53250E-03  7.99274E+00
 -3.0000000000E+00 -1.4666666667E+00  4.34435E-03  4.92805E+00
 -3.0000000000E+00 -1.4333333333E+00  4.17336E-03  5.88184E+00
 -3.0000000000E+00 -1.4000000000E+00  4.57036E-03  1.06478E+01
 -3.0000000000E+00 -1.3666666667E+00  4.15655E-03  5.47972E+00
 -3.0000000000E+00 -1.3333333333E+00  3.97144E-03  4.70760E+00
 -3.0000000000E+00 -1.3000000000E+00  4.62786E-03  5.38842E+00
 -3.0000000000E+00 -1.2666666667E+00  4.76210E-03  9.79486E+00
 -3.0000000000E+00 -1.2333333333E+00  3.98134E-03  4.69059E+00
 -3.0000000000E+00 -1.2000000000E+00  4.04538E-03  3.76164E+00
 -3.0000000000E+00 -1.1666666667E+00  4.31711E-03  4.20667E+00
 -3.0000000000E+00 -1.1333333333E+00  4.42271E-03  6.75167E+00
 -3.0000000000E+00 -1.1000000000E+00  3.87559E-03  8.26675E+00
 -3.0000000000E+00 -1.0666666667E+00  3.80063E-03  1.13423E+01
 -3.0000000000E+00 -1.0333333333E+00  3.88971E-03  8.50800E+00
 -3.0000000000E+00 -1.0000000000E+00  4.43144E-03  4.77270E+00
 -3.0000000000E+00 -9.6666666667E-01  4.19264E-03  1.35453E+01
 -3.0000000000E+00 -9.3333333333E-01  4.74724E-03  6.52128E+00
 -3.0000000000E+00 -9.0000000000E-01  4.62284E-03  8.23685E+00
 -3.0000000000E+00 -8.6666666667E-01  4.49440E-03  3.48808E+00
 -3.0000000000E+00 -8.3333333333E-01  3.87466E-03  1.05209E+01
 -3.0000000000E+00 -8.0000000000E-01  4.33276E-03  1.22009E+01
 -3.0000000000E+00 -7.6666666667E-01  4.58516E-03  1.00285E+01
 -3.0000000000E+00 -7.3333333333E-01  4.36759E-03  9.48107E+00
 -3.0000000000E+00 -7.0000000000E-01  4.59878E-03  8.30137E+00
 -3.0000000000E+00 -6.6666666667E-01  4.51236E-03  3.81369E+00
 -3.0000000000E+00 -6.3333333333E-01  4.47033E-03  3.55151E+00
 -3.0000000000E+00 -6.0000000000E-01  4.30480E-03  1.02789E+01
 -3.0000000000E+00 -5.6666666667E-01  4.59262E-03  7.33671E+00
 -3.0000000000E+00 -5.3333333333E-01  4.59267E-03  7.47777E+00
 -3.0000000000E+00 -5.0000000000E-01  4.37894E-03  1.12632E+01
 -3.0000000000E+00 -4.6666666667E-01  4.12124E-03  8.08336E+00
 -3.0000000000E+00 -4.3333333333E-01  4.42110E-03  8.96687E+00
 -3.0000000000E+00 -4.0000000000E-01  4.62792E-03  7.70258E+00
 -3.0000000000E+00 -3.6666666667E-01  4.60992E-03  6.63111E+00
 -3.0000000000E+00 -3.3333333333E-01  4.49421E-03  8.16213E+00
 -3.0000000000E+00 -3.0000000000E-01  4.27140E-03  8.00539E+00
 -3.0000000000E+00 -2.6666666667E-01  4.13012E-03  1.04783E+01
 -3.0000000000E+00 -2.3333333333E-01  4.34757E-03  5.83035E+00
 -3.0000000000E+00 -2.0000000000E-01  4.56940E-03  9.10543E+00
 -3.0000000000E+00 -1.6666666667E-01  4.13329E-03  7.81657E+00
 -3.0000000000E+00 -1.3333333333E-01  4.05599E-03  6.55517E+00
 -3.0000000000E+00 -1.0000000000E-01  4.44328E-03  5.53513E+00
 -3.0000000000E+00 -6.6666666667E-02  4.38955E-03  3.10090E+00
 -3.0000000000E+00 -3.3333333333E-02  4.37165E-03  8.77708E+00
 -3.0000000000E+00  0.0000000000E+00  4.32057E-03  7.20068E+00
 -3.0000000000E+00  3.3333333333E-02  4.13495E-03  3.11232E+00
 -3.0000000000E+00  6.6666666667E-02  3.81933E-03  3.35471E+00
 -3.0000000000E+00  1.0000000000E-01  4.27541E-03  2.31328E+00
 -3.0000000000E+00  1.3333333333E-01  4.06837E-03  5.35323E+00
 -3.0000000000E+00  1.6666666667E-01  4.57275E-03  1.03549E+01
 -3.0000000000E+00  2.0000000000E-01  4.15215E-03  9.62595E+00
 -3.0000000000E+00  2.3333333333E-01  4.10819E-03  2.87074E+00
 -3.0000000000E+00  2.6666666667E-01  4.73127E-03  8.65734E+00
 -3.0000000000E+00  3.0000000000E-01  4.22803E-03  8.54350E+00
 -3.0000000000E+00  3.3333333333E-01  4.27170E-03  9.49460E+00
 -3.0000000000E+00  3.6666666667E-01  4.39542E-03  5.63493E+00
 -3.0000000000E+00  4.0000000000E-01  4.59745E-03  6.45769E+00
 -3.0000000000E+00  4.3333333333E-01  5.03703E-03  8.62359E+00
 -3.0000000000E+00  4.6666666667E-01  4.64768E-03  3.35478E+00
 -3.0000000000E+00  5.0000000000E-01  4.40391E-03  6.36576E+00
 -3.0000000000E+00  5.3333333333E-01  3.93929E-03  3.06702E+00
 -3.0000000000E+00  5.6666666667E-01  4.61142E-03  8.81736E+00
 -3.0000000000E+00  6.0000000000E-01  4.23621E-03  8.08291E+00
 -3.0000000000E+00  6.3333333333E-01  4.51696E-03  3.08486E+00
 -3.0000000000E+00  6.6666666667E-01  4.06554E-03  7.01066E+00
 -3.0000000000E+00  7.0000000000E-01  4.39794E-03  3.11535E+00
 -3.0000000000E+00  7.3333333333E-01  4.35207E-03  8.79207E+00
 -3.0000000000E+00  7.6666666667E-01  4.80572E-03  7.20913E+00
 -3.0000000000E+00  8.0000000000E-01  4.42227E-03  3.28245E+00
 -3.0000000000E+00  8.3333333333E-01  4.65155E-03  6.98276E+00
 -3.0000000000E+00  8.6666666667E-01  4.73929E-03  5.67759E+00
 -3.0000000000E+00  9.0000000000E-01  4.60335E-03  6.29805E+00
 -3.0000000000E+00  9.3333333333E-01  4.40060E-03  9.86392E+00
 -3.0000000000E+00  9.6666666667E-01  4.26596E-03  4.40980E+00
 -3.0000000000E+00  1.0000000000E+00  4.15656E-03  7.21364E+00
 -3.0000000000E+00  1.0333333333E+00  4.33511E-03  8.20136E+00
 -3.0000000000E+00  1.0666666667E+00  3.24965E-03  1.10299E+01
 -3.0000000000E+00  1.1000000000E+00  4.56674E-03  8.67897E+00
 -3.0000000000E+00  1.1333333333E+00  3.77580E-03  9.12526E+00
 -3.0000000000E+00  1.1666666667E+00  4.16316E-03  9.49312E+00
 -3.0000000000E+00  1.2000000000E+00  4.69733E-03  4.55936E+00
 -3.0000000000E+00  1.2333333333E+00  4.49273E-03  5.46508E+00
 -3.0000000000E+00  1.2666666667E+00  4.42731E-03  7.50773E+00
 -3.0000000000E+00  1.3000000000E+00  4.75997E-03  5.05610E+00
 -3.0000000000E+00  1.3333333333E+00  4.59341E-03  6.16274E+00
 -3.0000000000E+00  1.3666666667E+00  4.70435E-03  8.31022E+00
 -3.0000000000E+00  1.4000000000E+00  5.06365E-03  5.45709E+00
 -3.0000000000E+00  1.4333333333E+00  4.64093E-03  5.93564E+00
 -3.0000000000E+00  1.4666666667E+00  4.35029E-03  2.69447E+00
 -3.0000000000E+00  1.5000000000E+00  3.65410E-03  4.45104E+00
 -3.0000000000E+00  1.5333333333E+00  4.55528E-03  5.70448E+00
 -3.0000000000E+00  1.5666666667E+00  4.81352E-03  6.35945E+00
 -3.0000000000E+00  1.6000000000E+00  4.00658E-03  5.36996E+00
 -3.0000000000E+00  1.6333333333E+00  4.59934E-03  5.36015E+00
 -3.0000000000E+00  1.6666666667E+00  4.21828E-03  6.60733E+00
 -3.0000000000E+00  1.7000000000E+00  4.42055E-03  3.69914E+00
 -3.0000000000E+00  1.7333333333E+00  4.42811E-03  6.32388E+00
 -3.0000000000E+00  1.7666666667E+00  4.82161E-03  1.29495E+01
 -3.0000000000E+00  1.8000000000E+00  4.45878E-03  6.48413E+00
 -3.0000000000E+00  1.8333333333E+00  4.30140E-03  3.60811E+00
 -3.0000000000E+00  1.8666666667E+00  4.28868E-03  9.23401E+00
 -3.0000000000E+00  1.9000000000E+00  4.27662E-03  3.66170E+00
 -3.0000000000E+00  1.9333333333E+00  4.50668E-03  5.05767E+00
 -3.0000000000E+00  1.9666666667E+00  4.21733E-03  5.75052E+00
