#1PLOTGEOM**USRBIN treatment simulation 23                                                  
# Origin and axis parameters
#  X0PICT=   0.10000E-05  Y0PICT=  -0.10000E+02  Z0PICT=  -0.10000E-10
#  X1PICT=   0.10000E-05  Y1PICT=   0.10000E+02  Z1PICT=   0.12000E+02
#  TYX=   0.00000E+00 TYY=   0.00000E+00 TYZ=   0.10000E+01
#  TXX=   0.00000E+00 TXY=   0.10000E+01 TXZ=   0.00000E+00
#  XAXLEN=   0.20000E+02 YAXLEN=   0.12000E+02
-10.00001 -6.000007 1e-06 -10.000009 -9.9999e-07
9.99999 -6.000007 1e-06 9.999991 -9.9999e-07


-10.00001 -6.000007 1e-06 -10.000009 -1e-06 3 27 0 0 0 0
0 -6.000007 1e-06 1e-06 -1e-06 3 27 0 0 0 0

-10.00001 0 1e-06 -10.000009 6.000006 3 27 0 0 0 0
0 0 1e-06 1e-06 6.000006 3 27 0 0 0 0



-5 -3 1e-06 -5 3 TARGET WATER
