0.10716, -1.34410, -1.17778
0.10716, -2.01615, -1.17778
0.10716, -2.68820, -1.17778
0.10716, -3.36025, -1.17778
0.10716, -4.03229, -1.17778
0.10716, -4.70434, -1.17778
0.10716, -5.37639, -1.17778
0.10716, 5.04037, -1.76667
0.10716, 4.36832, -1.76667
0.10716, 3.69627, -1.76667
0.10716, 3.02422, -1.76667
0.10716, 2.35217, -1.76667
0.10716, 1.68012, -1.76667
0.10716, 1.00807, -1.76667
0.10716, 0.33602, -1.76667
0.10716, -0.33602, -1.76667
0.10716, -1.00807, -1.76667
0.10716, -1.68012, -1.76667
0.10716, -2.35217, -1.76667
0.10716, -3.02422, -1.76667
0.10716, -3.69627, -1.76667
0.10716, -4.36832, -1.76667
0.10716, -5.04037, -1.76667
0.10390, 5.46701, 1.19806
0.10390, 4.78364, 1.19806
0.10390, 4.10026, 1.19806
0.10390, 3.41688, 1.19806
0.10390, 2.73351, 1.19806
0.10390, 2.05013, 1.19806
0.10390, 1.36675, 1.19806
0.10390, 0.68338, 1.19806
0.10390, -0.00000, 1.19806
0.10390, -0.68338, 1.19806
0.10390, -1.36675, 1.19806
0.10390, -2.05013, 1.19806
0.10390, -2.73351, 1.19806
0.10390, -3.41688, 1.19806
0.10390, -4.10026, 1.19806
0.10390, -4.78364, 1.19806
0.10390, -5.46701, 1.19806
0.10390, -5.80870, 0.59903
0.10390, -5.12532, 0.59903
0.10390, -4.44195, 0.59903
0.10390, -3.75857, 0.59903
0.10390, -3.07519, 0.59903
0.10390, -2.39182, 0.59903
0.10390, -1.70844, 0.59903
0.10390, -1.02506, 0.59903
0.10390, -0.34169, 0.59903
0.10390, 0.34169, 0.59903
0.10390, 1.02506, 0.59903
0.10390, 1.70844, 0.59903
0.10390, 2.39182, 0.59903
0.10390, 3.07519, 0.59903
0.10390, 3.75857, 0.59903
0.10390, 4.44195, 0.59903
0.10390, 5.12532, 0.59903
0.10390, 5.80870, 0.59903
0.10390, 5.46701, -0.00000
0.10390, 4.78364, -0.00000
0.10390, 4.10026, -0.00000
0.10390, 3.41688, -0.00000
0.10390, 2.73351, -0.00000
0.10390, 2.05013, -0.00000
0.10390, 1.36675, -0.00000
0.10390, 0.68338, -0.00000
0.10390, -0.00000, -0.00000
0.10390, -0.68338, -0.00000
0.10390, -1.36675, -0.00000
0.10390, -2.05013, -0.00000
0.10390, -2.73351, -0.00000
0.10390, -3.41688, -0.00000
0.10390, -4.10026, -0.00000
0.10390, -4.78364, -0.00000
0.10390, -5.46701, -0.00000
0.10390, -5.80870, -0.59903
0.10390, -5.12532, -0.59903
0.10390, -4.44195, -0.59903
0.10390, -3.75857, -0.59903
0.10390, -3.07519, -0.59903
0.10390, -2.39182, -0.59903
0.10390, -1.70844, -0.59903
0.10390, -1.02506, -0.59903
0.10390, -0.34169, -0.59903
0.10390, 0.34169, -0.59903
0.10390, 1.02506, -0.59903
0.10390, 1.70844, -0.59903
0.10390, 2.39182, -0.59903
0.10390, 3.07519, -0.59903
0.10390, 3.75857, -0.59903
0.10390, 4.44195, -0.59903
0.10390, 5.12532, -0.59903
0.10390, 5.80870, -0.59903
0.10390, 5.46701, -1.19806
0.10390, 4.78364, -1.19806
0.10390, 4.10026, -1.19806
0.10390, 3.41688, -1.19806
0.10390, 2.73351, -1.19806
0.10390, 2.05013, -1.19806
0.10390, 1.36675, -1.19806
0.10390, 0.68338, -1.19806
0.10390, -0.00000, -1.19806
0.10390, -0.68338, -1.19806
0.10390, -1.36675, -1.19806
0.10390, -2.05013, -1.19806
0.10390, -2.73351, -1.19806
0.10390, -3.41688, -1.19806
0.10390, -4.10026, -1.19806
0.10390, -4.78364, -1.19806
0.10390, -5.46701, -1.19806
0.10390, -5.12532, -1.79710
0.10390, -4.44195, -1.79710
0.10390, -3.75857, -1.79710
0.10390, -3.07519, -1.79710
0.10390, -2.39182, -1.79710
0.10390, -1.70844, -1.79710
0.10390, -1.02506, -1.79710
0.10390, -0.34169, -1.79710
0.10390, 0.34169, -1.79710
0.10390, 1.02506, -1.79710
0.10390, 1.70844, -1.79710
0.10390, 2.39182, -1.79710
0.10390, 3.07519, -1.79710
0.10390, 3.75857, -1.79710
0.10390, 4.44195, -1.79710
0.10390, 5.12532, -1.79710
0.10064, -5.55857, 1.21857
0.10064, -4.86375, 1.21857
0.10064, -4.16893, 1.21857
0.10064, -3.47411, 1.21857
0.10064, -2.77929, 1.21857
0.10064, -2.08446, 1.21857
0.10064, -1.38964, 1.21857
0.10064, -0.69482, 1.21857
0.10064, -0.00000, 1.21857
0.10064, 0.69482, 1.21857
0.10064, 1.38964, 1.21857
0.10064, 2.08446, 1.21857
0.10064, 2.77929, 1.21857
0.10064, 3.47411, 1.21857
0.10064, 4.16893, 1.21857
0.10064, 4.86375, 1.21857
0.10064, 5.55857, 1.21857
0.10064, 5.90598, 0.60929
0.10064, 5.21116, 0.60929
0.10064, 4.51634, 0.60929
0.10064, 3.82152, 0.60929
0.10064, 3.12670, 0.60929
0.10064, 2.43187, 0.60929
0.10064, 1.73705, 0.60929
0.10064, 1.04223, 0.60929
0.10064, 0.34741, 0.60929
0.10064, -0.34741, 0.60929
0.10064, -1.04223, 0.60929
0.10064, -1.73705, 0.60929
0.10064, -2.43187, 0.60929
0.10064, -3.12670, 0.60929
0.10064, -3.82152, 0.60929
0.10064, -4.51634, 0.60929
0.10064, -5.21116, 0.60929
0.10064, -5.90598, 0.60929
0.10064, -5.55857, 0.00000
0.10064, -4.86375, 0.00000
0.10064, -4.16893, 0.00000
0.10064, -3.47411, 0.00000
0.10064, -2.77929, 0.00000
0.10064, -2.08446, 0.00000
0.10064, -1.38964, 0.00000
0.10064, -0.69482, 0.00000
0.10064, -0.00000, 0.00000
0.10064, 0.69482, 0.00000
0.10064, 1.38964, 0.00000
0.10064, 2.08446, 0.00000
0.10064, 2.77929, 0.00000
0.10064, 3.47411, 0.00000
0.10064, 4.16893, 0.00000
0.10064, 4.86375, 0.00000
0.10064, 5.55857, 0.00000
0.10064, 5.90598, -0.60929
0.10064, 5.21116, -0.60929
0.10064, 4.51634, -0.60929
0.10064, 3.82152, -0.60929
0.10064, 3.12670, -0.60929
0.10064, 2.43187, -0.60929
0.10064, 1.73705, -0.60929
0.10064, 1.04223, -0.60929
0.10064, 0.34741, -0.60929
0.10064, -0.34741, -0.60929
0.10064, -1.04223, -0.60929
0.10064, -1.73705, -0.60929
0.10064, -2.43187, -0.60929
0.10064, -3.12670, -0.60929
0.10064, -3.82152, -0.60929
0.10064, -4.51634, -0.60929
0.10064, -5.21116, -0.60929
0.10064, -5.90598, -0.60929
0.10064, -5.55857, -1.21857
0.10064, -4.86375, -1.21857
0.10064, -4.16893, -1.21857
0.10064, -3.47411, -1.21857
0.10064, -2.77929, -1.21857
0.10064, -2.08446, -1.21857
0.10064, -1.38964, -1.21857
0.10064, -0.69482, -1.21857
0.10064, -0.00000, -1.21857
0.10064, 0.69482, -1.21857
0.10064, 1.38964, -1.21857
0.10064, 2.08446, -1.21857
0.10064, 2.77929, -1.21857
0.10064, 3.47411, -1.21857
0.10064, 4.16893, -1.21857
0.10064, 4.86375, -1.21857
0.10064, 5.55857, -1.21857
0.10064, 5.21116, -1.82786
0.10064, 4.51634, -1.82786
0.10064, 3.82152, -1.82786
0.10064, 3.12670, -1.82786
0.10064, 2.43187, -1.82786
0.10064, 1.73705, -1.82786
0.10064, 1.04223, -1.82786
0.10064, 0.34741, -1.82786
0.10064, -0.34741, -1.82786
0.10064, -1.04223, -1.82786
0.10064, -1.73705, -1.82786
0.10064, -2.43187, -1.82786
0.10064, -3.12670, -1.82786
0.10064, -3.82152, -1.82786
0.10064, -4.51634, -1.82786
0.10064, -5.21116, -1.82786
0.09738, -5.67172, 1.24419
0.09738, -4.96276, 1.24419
0.09738, -4.25379, 1.24419
0.09738, -3.54483, 1.24419
0.09738, -2.83586, 1.24419
0.09738, -2.12690, 1.24419
0.09738, -1.41793, 1.24419
0.09738, -0.70897, 1.24419
0.09738, -0.00000, 1.24419
0.09738, 0.70897, 1.24419
0.09738, 1.41793, 1.24419
0.09738, 2.12690, 1.24419
0.09738, 2.83586, 1.24419
0.09738, 3.54483, 1.24419
0.09738, 4.25379, 1.24419
0.09738, 4.96276, 1.24419
0.09738, 5.67172, 1.24419
0.09738, 6.02621, 0.62209
0.09738, 5.31724, 0.62209
0.09738, 4.60828, 0.62209
0.09738, 3.89931, 0.62209
0.09738, 3.19034, 0.62209
0.09738, 2.48138, 0.62209
0.09738, 1.77241, 0.62209
0.09738, 1.06345, 0.62209
0.09738, 0.35448, 0.62209
0.09738, -0.35448, 0.62209
0.09738, -1.06345, 0.62209
0.09738, -1.77241, 0.62209
0.09738, -2.48138, 0.62209
0.09738, -3.19034, 0.62209
0.09738, -3.89931, 0.62209
0.09738, -4.60828, 0.62209
0.09738, -5.31724, 0.62209
0.09738, -6.02621, 0.62209
0.09738, -5.67172, -0.00000
0.09738, -4.96276, -0.00000
0.09738, -4.25379, -0.00000
0.09738, -3.54483, -0.00000
0.09738, -2.83586, -0.00000
0.09738, -2.12690, -0.00000
0.09738, -1.41793, -0.00000
0.09738, -0.70897, -0.00000
0.09738, -0.00000, -0.00000
0.09738, 0.70897, -0.00000
0.09738, 1.41793, -0.00000
0.09738, 2.12690, -0.00000
0.09738, 2.83586, -0.00000
0.09738, 3.54483, -0.00000
0.09738, 4.25379, -0.00000
0.09738, 4.96276, -0.00000
0.09738, 5.67172, -0.00000
0.09738, 6.02621, -0.62209
0.09738, 5.31724, -0.62209
0.09738, 4.60828, -0.62209
0.09738, 3.89931, -0.62209
0.09738, 3.19034, -0.62209
0.09738, 2.48138, -0.62209
0.09738, 1.77241, -0.62209
0.09738, 1.06345, -0.62209
0.09738, 0.35448, -0.62209
0.09738, -0.35448, -0.62209
0.09738, -1.06345, -0.62209
0.09738, -1.77241, -0.62209
0.09738, -2.48138, -0.62209
0.09738, -3.19034, -0.62209
0.09738, -3.89931, -0.62209
0.09738, -4.60828, -0.62209
0.09738, -5.31724, -0.62209
0.09738, -5.67172, -1.24419
0.09738, -4.96276, -1.24419
0.09738, -4.25379, -1.24419
0.09738, -3.54483, -1.24419
0.09738, -2.83586, -1.24419
0.09738, -2.12690, -1.24419
0.09738, -1.41793, -1.24419
0.09738, -0.70897, -1.24419
0.09738, -0.00000, -1.24419
0.09738, 0.70897, -1.24419
0.09738, 1.41793, -1.24419
0.09738, 2.12690, -1.24419
0.09738, 2.83586, -1.24419
0.09738, 3.54483, -1.24419
0.09738, 4.25379, -1.24419
0.09738, 4.96276, -1.24419
0.09738, 5.67172, -1.24419
0.09738, 5.31724, -1.86628
0.09738, 4.60828, -1.86628
0.09738, 3.89931, -1.86628
0.09738, 3.19034, -1.86628
0.09738, 2.48138, -1.86628
0.09738, 1.77241, -1.86628
0.09738, 1.06345, -1.86628
0.09738, 0.35448, -1.86628
0.09738, -0.35448, -1.86628
0.09738, -1.06345, -1.86628
0.09738, -1.77241, -1.86628
0.09738, -2.48138, -1.86628
0.09738, -3.19034, -1.86628
0.09738, -3.89931, -1.86628
0.09738, -4.60828, -1.86628
0.09738, -5.31724, -1.86628
0.09411, -5.06121, 1.26975
0.09411, -4.33818, 1.26975
0.09411, -3.61515, 1.26975
0.09411, -2.89212, 1.26975
0.09411, -2.16909, 1.26975
0.09411, -1.44606, 1.26975
0.09411, -0.72303, 1.26975
0.09411, -0.00000, 1.26975
0.09411, 0.72303, 1.26975
0.09411, 1.44606, 1.26975
0.09411, 2.16909, 1.26975
0.09411, 2.89212, 1.26975
0.09411, 3.61515, 1.26975
0.09411, 4.33818, 1.26975
0.09411, 5.06121, 1.26975
0.09411, 5.42272, 0.63487
0.09411, 4.69969, 0.63487
0.09411, 3.97666, 0.63487
0.09411, 3.25363, 0.63487
0.09411, 2.53060, 0.63487
0.09411, 1.80757, 0.63487
0.09411, 1.08454, 0.63487
0.09411, 0.36151, 0.63487
0.09411, -0.36151, 0.63487
0.09411, -1.08454, 0.63487
0.09411, -1.80757, 0.63487
0.09411, -2.53060, 0.63487
0.09411, -3.25363, 0.63487
0.09411, -3.97666, 0.63487
0.09411, -4.69969, 0.63487
0.09411, -5.42272, 0.63487
0.09411, -5.78424, -0.00000
0.09411, -5.06121, -0.00000
0.09411, -4.33818, -0.00000
0.09411, -3.61515, -0.00000
0.09411, -2.89212, -0.00000
0.09411, -2.16909, -0.00000
0.09411, -1.44606, -0.00000
0.09411, -0.72303, -0.00000
0.09411, -0.00000, -0.00000
0.09411, 0.72303, -0.00000
0.09411, 1.44606, -0.00000
0.09411, 2.16909, -0.00000
0.09411, 2.89212, -0.00000
0.09411, 3.61515, -0.00000
0.09411, 4.33818, -0.00000
0.09411, 5.06121, -0.00000
0.09411, 5.78424, -0.00000
0.09411, 5.42272, -0.63487
0.09411, 4.69969, -0.63487
0.09411, 3.97666, -0.63487
0.09411, 3.25363, -0.63487
0.09411, 2.53060, -0.63487
0.09411, 1.80757, -0.63487
0.09411, 1.08454, -0.63487
0.09411, 0.36151, -0.63487
0.09411, -0.36151, -0.63487
0.09411, -1.08454, -0.63487
0.09411, -1.80757, -0.63487
0.09411, -2.53060, -0.63487
0.09411, -3.25363, -0.63487
0.09411, -3.97666, -0.63487
0.09411, -4.69969, -0.63487
0.09411, -5.42272, -0.63487
0.09411, -5.78424, -1.26975
0.09411, -5.06121, -1.26975
0.09411, -4.33818, -1.26975
0.09411, -3.61515, -1.26975
0.09411, -2.89212, -1.26975
0.09411, -2.16909, -1.26975
0.09411, -1.44606, -1.26975
0.09411, -0.72303, -1.26975
0.09411, -0.00000, -1.26975
0.09411, 0.72303, -1.26975
0.09411, 1.44606, -1.26975
0.09411, 2.16909, -1.26975
0.09411, 2.89212, -1.26975
0.09411, 3.61515, -1.26975
0.09411, 4.33818, -1.26975
0.09411, 5.06121, -1.26975
0.09411, 5.78424, -1.26975
0.09411, 5.42272, -1.90462
0.09411, 4.69969, -1.90462
0.09411, 3.97666, -1.90462
0.09411, 3.25363, -1.90462
0.09411, 2.53060, -1.90462
0.09411, 1.80757, -1.90462
0.09411, 1.08454, -1.90462
0.09411, 0.36151, -1.90462
0.09411, -0.36151, -1.90462
0.09411, -1.08454, -1.90462
0.09411, -1.80757, -1.90462
0.09411, -2.53060, -1.90462
0.09411, -3.25363, -1.90462
0.09411, -3.97666, -1.90462
0.09411, -4.69969, -1.90462
0.09411, -5.42272, -1.90462
0.09084, -5.15916, 1.29527
0.09084, -4.42214, 1.29527
0.09084, -3.68511, 1.29527
0.09084, -2.94809, 1.29527
0.09084, -2.21107, 1.29527
0.09084, -1.47404, 1.29527
0.09084, -0.73702, 1.29527
0.09084, 0.00000, 1.29527
0.09084, 0.73702, 1.29527
0.09084, 1.47404, 1.29527
0.09084, 2.21107, 1.29527
0.09084, 2.94809, 1.29527
0.09084, 3.68511, 1.29527
0.09084, 4.42214, 1.29527
0.09084, 5.15916, 1.29527
0.09084, 5.52767, 0.64763
0.09084, 4.79065, 0.64763
0.09084, 4.05362, 0.64763
0.09084, 3.31660, 0.64763
0.09084, 2.57958, 0.64763
0.09084, 1.84256, 0.64763
0.09084, 1.10553, 0.64763
0.09084, 0.36851, 0.64763
0.09084, -0.36851, 0.64763
0.09084, -1.10553, 0.64763
0.09084, -1.84256, 0.64763
0.09084, -2.57958, 0.64763
0.09084, -3.31660, 0.64763
0.09084, -4.05362, 0.64763
0.09084, -4.79065, 0.64763
0.09084, -5.52767, 0.64763
0.09084, -5.89618, 0.00000
0.09084, -5.15916, 0.00000
0.09084, -4.42214, 0.00000
0.09084, -3.68511, 0.00000
0.09084, -2.94809, 0.00000
0.09084, -2.21107, 0.00000
0.09084, -1.47404, 0.00000
0.09084, -0.73702, 0.00000
0.09084, 0.00000, 0.00000
0.09084, 0.73702, 0.00000
0.09084, 1.47404, 0.00000
0.09084, 2.21107, 0.00000
0.09084, 2.94809, 0.00000
0.09084, 3.68511, 0.00000
0.09084, 4.42214, 0.00000
0.09084, 5.15916, 0.00000
0.09084, 5.89618, 0.00000
0.09084, 5.52767, -0.64763
0.09084, 4.79065, -0.64763
0.09084, 4.05362, -0.64763
0.09084, 3.31660, -0.64763
0.09084, 2.57958, -0.64763
0.09084, 1.84256, -0.64763
0.09084, 1.10553, -0.64763
0.09084, 0.36851, -0.64763
0.09084, -0.36851, -0.64763
0.09084, -1.10553, -0.64763
0.09084, -1.84256, -0.64763
0.09084, -2.57958, -0.64763
0.09084, -3.31660, -0.64763
0.09084, -4.05362, -0.64763
0.09084, -4.79065, -0.64763
0.09084, -5.52767, -0.64763
0.09084, -5.89618, -1.29527
0.09084, -5.15916, -1.29527
0.09084, -4.42214, -1.29527
0.09084, -3.68511, -1.29527
0.09084, -2.94809, -1.29527
0.09084, -2.21107, -1.29527
0.09084, -1.47404, -1.29527
0.09084, -0.73702, -1.29527
0.09084, 0.00000, -1.29527
0.09084, 0.73702, -1.29527
0.09084, 1.47404, -1.29527
0.09084, 2.21107, -1.29527
0.09084, 2.94809, -1.29527
0.09084, 3.68511, -1.29527
0.09084, 4.42214, -1.29527
0.09084, 5.15916, -1.29527
0.09084, 5.89618, -1.29527
0.09084, 5.52767, -1.94290
0.09084, 4.79065, -1.94290
0.09084, 4.05362, -1.94290
0.09084, 3.31660, -1.94290
0.09084, 2.57958, -1.94290
0.09084, 1.84256, -1.94290
0.09084, 1.10553, -1.94290
0.09084, 0.36851, -1.94290
0.09084, -0.36851, -1.94290
0.09084, -1.10553, -1.94290
0.09084, -1.84256, -1.94290
0.09084, -2.57958, -1.94290
0.09084, -3.31660, -1.94290
0.09084, -4.05362, -1.94290
0.09084, -4.79065, -1.94290
0.09084, -5.52767, -1.94290
0.08759, -5.28084, 1.32801
0.08759, -4.52644, 1.32801
0.08759, -3.77203, 1.32801
0.08759, -3.01762, 1.32801
0.08759, -2.26322, 1.32801
0.08759, -1.50881, 1.32801
0.08759, -0.75441, 1.32801
0.08759, -0.00000, 1.32801
0.08759, 0.75441, 1.32801
0.08759, 1.50881, 1.32801
0.08759, 2.26322, 1.32801
0.08759, 3.01762, 1.32801
0.08759, 3.77203, 1.32801
0.08759, 4.52644, 1.32801
0.08759, 5.28084, 1.32801
0.08759, 5.65805, 0.66400
0.08759, 4.90364, 0.66400
0.08759, 4.14923, 0.66400
0.08759, 3.39483, 0.66400
0.08759, 2.64042, 0.66400
0.08759, 1.88602, 0.66400
0.08759, 1.13161, 0.66400
0.08759, 0.37720, 0.66400
0.08759, -0.37720, 0.66400
0.08759, -1.13161, 0.66400
0.08759, -1.88602, 0.66400
0.08759, -2.64042, 0.66400
0.08759, -3.39483, 0.66400
0.08759, -4.14923, 0.66400
0.08759, -4.90364, 0.66400
0.08759, -5.65805, 0.66400
0.08759, -5.28084, 0.00000
0.08759, -4.52644, 0.00000
0.08759, -3.77203, 0.00000
0.08759, -3.01762, 0.00000
0.08759, -2.26322, 0.00000
0.08759, -1.50881, 0.00000
0.08759, -0.75441, 0.00000
0.08759, -0.00000, 0.00000
0.08759, 0.75441, 0.00000
0.08759, 1.50881, 0.00000
0.08759, 2.26322, 0.00000
0.08759, 3.01762, 0.00000
0.08759, 3.77203, 0.00000
0.08759, 4.52644, 0.00000
0.08759, 5.28084, 0.00000
0.08759, 5.65805, -0.66400
0.08759, 4.90364, -0.66400
0.08759, 4.14923, -0.66400
0.08759, 3.39483, -0.66400
0.08759, 2.64042, -0.66400
0.08759, 1.88602, -0.66400
0.08759, 1.13161, -0.66400
0.08759, 0.37720, -0.66400
0.08759, -0.37720, -0.66400
0.08759, -1.13161, -0.66400
0.08759, -1.88602, -0.66400
0.08759, -2.64042, -0.66400
0.08759, -3.39483, -0.66400
0.08759, -4.14923, -0.66400
0.08759, -4.90364, -0.66400
0.08759, -5.65805, -0.66400
0.08759, -5.28084, -1.32801
0.08759, -4.52644, -1.32801
0.08759, -3.77203, -1.32801
0.08759, -3.01762, -1.32801
0.08759, -2.26322, -1.32801
0.08759, -1.50881, -1.32801
0.08759, -0.75441, -1.32801
0.08759, -0.00000, -1.32801
0.08759, 0.75441, -1.32801
0.08759, 1.50881, -1.32801
0.08759, 2.26322, -1.32801
0.08759, 3.01762, -1.32801
0.08759, 3.77203, -1.32801
0.08759, 4.52644, -1.32801
0.08759, 5.28084, -1.32801
0.08759, 4.90364, -1.99201
0.08759, 4.14923, -1.99201
0.08759, 3.39483, -1.99201
0.08759, 2.64042, -1.99201
0.08759, 1.88602, -1.99201
0.08759, 1.13161, -1.99201
0.08759, 0.37720, -1.99201
0.08759, -0.37720, -1.99201
0.08759, -1.13161, -1.99201
0.08759, -1.88602, -1.99201
0.08759, -2.64042, -1.99201
0.08759, -3.39483, -1.99201
0.08759, -4.14923, -1.99201
0.08759, -4.90364, -1.99201
0.08435, -4.63036, 1.36071
0.08435, -3.85863, 1.36071
0.08435, -3.08691, 1.36071
0.08435, -2.31518, 1.36071
0.08435, -1.54345, 1.36071
0.08435, -0.77173, 1.36071
0.08435, 0.00000, 1.36071
0.08435, 0.77173, 1.36071
0.08435, 1.54345, 1.36071
0.08435, 2.31518, 1.36071
0.08435, 3.08691, 1.36071
0.08435, 3.85863, 1.36071
0.08435, 4.63036, 1.36071
0.08435, 5.78795, 0.68036
0.08435, 5.01622, 0.68036
0.08435, 4.24450, 0.68036
0.08435, 3.47277, 0.68036
0.08435, 2.70104, 0.68036
0.08435, 1.92932, 0.68036
0.08435, 1.15759, 0.68036
0.08435, 0.38586, 0.68036
0.08435, -0.38586, 0.68036
0.08435, -1.15759, 0.68036
0.08435, -1.92932, 0.68036
0.08435, -2.70104, 0.68036
0.08435, -3.47277, 0.68036
0.08435, -4.24450, 0.68036
0.08435, -5.01622, 0.68036
0.08435, -5.78795, 0.68036
0.08435, -5.40209, -0.00000
0.08435, -4.63036, -0.00000
0.08435, -3.85863, -0.00000
0.08435, -3.08691, -0.00000
0.08435, -2.31518, -0.00000
0.08435, -1.54345, -0.00000
0.08435, -0.77173, -0.00000
0.08435, 0.00000, -0.00000
0.08435, 0.77173, -0.00000
0.08435, 1.54345, -0.00000
0.08435, 2.31518, -0.00000
0.08435, 3.08691, -0.00000
0.08435, 3.85863, -0.00000
0.08435, 4.63036, -0.00000
0.08435, 5.40209, -0.00000
0.08435, 5.78795, -0.68036
0.08435, 5.01622, -0.68036
0.08435, 4.24450, -0.68036
0.08435, 3.47277, -0.68036
0.08435, 2.70104, -0.68036
0.08435, 1.92932, -0.68036
0.08435, 1.15759, -0.68036
0.08435, 0.38586, -0.68036
0.08435, -0.38586, -0.68036
0.08435, -1.15759, -0.68036
0.08435, -1.92932, -0.68036
0.08435, -2.70104, -0.68036
0.08435, -3.47277, -0.68036
0.08435, -4.24450, -0.68036
0.08435, -5.01622, -0.68036
0.08435, -5.78795, -0.68036
0.08435, -5.40209, -1.36071
0.08435, -4.63036, -1.36071
0.08435, -3.85863, -1.36071
0.08435, -3.08691, -1.36071
0.08435, -2.31518, -1.36071
0.08435, -1.54345, -1.36071
0.08435, -0.77173, -1.36071
0.08435, 0.00000, -1.36071
0.08435, 0.77173, -1.36071
0.08435, 1.54345, -1.36071
0.08435, 2.31518, -1.36071
0.08435, 3.08691, -1.36071
0.08435, 3.85863, -1.36071
0.08435, 4.63036, -1.36071
0.08435, 5.40209, -1.36071
0.08435, 5.01622, -2.04107
0.08435, 4.24450, -2.04107
0.08435, 3.47277, -2.04107
0.08435, 2.70104, -2.04107
0.08435, 1.92932, -2.04107
0.08435, 1.15759, -2.04107
0.08435, 0.38586, -2.04107
0.08435, -0.38586, -2.04107
0.08435, -1.15759, -2.04107
0.08435, -1.92932, -2.04107
0.08435, -2.70104, -2.04107
0.08435, -3.47277, -2.04107
0.08435, -4.24450, -2.04107
