 -4.0000000000E+00 -5.0000000000E+00  4.02137E-05  1.55222E+01
 -4.0000000000E+00 -4.9500000000E+00  4.33778E-05  9.95827E+00
 -4.0000000000E+00 -4.9000000000E+00  4.25335E-05  6.48626E+00
 -4.0000000000E+00 -4.8500000000E+00  4.18592E-05  1.20497E+01
 -4.0000000000E+00 -4.8000000000E+00  4.26338E-05  1.23319E+01
 -4.0000000000E+00 -4.7500000000E+00  3.75944E-05  1.43324E+01
 -4.0000000000E+00 -4.7000000000E+00  4.48850E-05  8.88763E+00
 -4.0000000000E+00 -4.6500000000E+00  4.86810E-05  8.95663E+00
 -4.0000000000E+00 -4.6000000000E+00  4.09919E-05  9.46558E+00
 -4.0000000000E+00 -4.5500000000E+00  3.38070E-05  7.64068E+00
 -4.0000000000E+00 -4.5000000000E+00  3.56865E-05  1.17770E+01
 -4.0000000000E+00 -4.4500000000E+00  4.07992E-05  1.25623E+01
 -4.0000000000E+00 -4.4000000000E+00  4.19111E-05  1.54094E+01
 -4.0000000000E+00 -4.3500000000E+00  3.61240E-05  1.16923E+01
 -4.0000000000E+00 -4.3000000000E+00  4.05016E-05  5.70127E+00
 -4.0000000000E+00 -4.2500000000E+00  4.13843E-05  1.91522E+01
 -4.0000000000E+00 -4.2000000000E+00  4.62390E-05  1.55484E+01
 -4.0000000000E+00 -4.1500000000E+00  3.80547E-05  1.56978E+01
 -4.0000000000E+00 -4.1000000000E+00  4.20387E-05  1.63701E+01
 -4.0000000000E+00 -4.0500000000E+00  4.74608E-05  9.93663E+00
 -4.0000000000E+00 -4.0000000000E+00  4.29866E-05  1.29742E+01
 -4.0000000000E+00 -3.9500000000E+00  3.88298E-05  1.84945E+01
 -4.0000000000E+00 -3.9000000000E+00  3.83502E-05  1.35144E+01
 -4.0000000000E+00 -3.8500000000E+00  2.63875E-05  1.78227E+01
 -4.0000000000E+00 -3.8000000000E+00  3.42004E-05  1.47122E+01
 -4.0000000000E+00 -3.7500000000E+00  4.15633E-05  1.10285E+01
 -4.0000000000E+00 -3.7000000000E+00  3.67674E-05  9.82344E+00
 -4.0000000000E+00 -3.6500000000E+00  4.55444E-05  8.06522E+00
 -4.0000000000E+00 -3.6000000000E+00  4.63095E-05  1.09474E+01
 -4.0000000000E+00 -3.5500000000E+00  4.40928E-05  8.49402E+00
 -4.0000000000E+00 -3.5000000000E+00  4.33381E-05  4.98153E+00
 -4.0000000000E+00 -3.4500000000E+00  3.93103E-05  1.54363E+01
 -4.0000000000E+00 -3.4000000000E+00  3.84969E-05  1.42611E+01
 -4.0000000000E+00 -3.3500000000E+00  3.53136E-05  1.56547E+01
 -4.0000000000E+00 -3.3000000000E+00  3.39931E-05  7.91171E+00
