 -6.0000000000E+00 -1.0000000000E+01  1.08089E-04  3.89804E+01
 -6.0000000000E+00 -9.9000000000E+00  1.62177E-04  3.10413E+01
 -6.0000000000E+00 -9.8000000000E+00  1.62698E-04  3.43993E+01
 -6.0000000000E+00 -9.7000000000E+00  9.50746E-05  4.44637E+01
 -6.0000000000E+00 -9.6000000000E+00  7.69848E-05  3.69114E+01
 -6.0000000000E+00 -9.5000000000E+00  1.00067E-04  4.22430E+01
 -6.0000000000E+00 -9.4000000000E+00  1.00233E-04  4.48330E+01
 -6.0000000000E+00 -9.3000000000E+00  1.21527E-04  4.84607E+01
 -6.0000000000E+00 -9.2000000000E+00  1.27149E-04  4.04004E+01
 -6.0000000000E+00 -9.1000000000E+00  1.03426E-04  2.08826E+01
 -6.0000000000E+00 -9.0000000000E+00  7.73652E-05  4.89314E+01
 -6.0000000000E+00 -8.9000000000E+00  1.31301E-04  3.75960E+01
 -6.0000000000E+00 -8.8000000000E+00  1.57687E-04  3.36844E+01
 -6.0000000000E+00 -8.7000000000E+00  1.94431E-04  2.76817E+01
 -6.0000000000E+00 -8.6000000000E+00  1.89605E-04  2.73620E+01
 -6.0000000000E+00 -8.5000000000E+00  1.85703E-04  3.36916E+01
 -6.0000000000E+00 -8.4000000000E+00  1.50687E-04  4.82632E+01
 -6.0000000000E+00 -8.3000000000E+00  2.35848E-04  4.19828E+01
 -6.0000000000E+00 -8.2000000000E+00  2.39799E-04  2.94040E+01
 -6.0000000000E+00 -8.1000000000E+00  2.99477E-04  1.94337E+01
 -6.0000000000E+00 -8.0000000000E+00  3.14827E-04  1.12882E+01
 -6.0000000000E+00 -7.9000000000E+00  1.79690E-04  2.46970E+01
 -6.0000000000E+00 -7.8000000000E+00  1.06941E-04  3.18191E+01
 -6.0000000000E+00 -7.7000000000E+00  1.82352E-04  2.99210E+01
 -6.0000000000E+00 -7.6000000000E+00  1.33632E-04  2.45223E+01
 -6.0000000000E+00 -7.5000000000E+00  1.64412E-04  1.70403E+01
 -6.0000000000E+00 -7.4000000000E+00  2.03778E-04  3.13029E+01
 -6.0000000000E+00 -7.3000000000E+00  2.47473E-04  2.90974E+01
 -6.0000000000E+00 -7.2000000000E+00  3.43192E-04  3.64675E+01
 -6.0000000000E+00 -7.1000000000E+00  3.48118E-04  1.36042E+01
 -6.0000000000E+00 -7.0000000000E+00  2.33173E-04  2.01004E+01
 -6.0000000000E+00 -6.9000000000E+00  2.79481E-04  2.54971E+01
 -6.0000000000E+00 -6.8000000000E+00  1.92274E-04  2.05095E+01
 -6.0000000000E+00 -6.7000000000E+00  3.51816E-04  1.97233E+01
 -6.0000000000E+00 -6.6000000000E+00  3.32903E-04  2.10382E+01
 -6.0000000000E+00 -6.5000000000E+00  3.97912E-04  1.84742E+01
 -6.0000000000E+00 -6.4000000000E+00  4.60693E-04  2.35932E+01
 -6.0000000000E+00 -6.3000000000E+00  5.07743E-04  2.24922E+01
 -6.0000000000E+00 -6.2000000000E+00  6.34050E-04  1.62788E+01
 -6.0000000000E+00 -6.1000000000E+00  5.91646E-04  2.33454E+01
 -6.0000000000E+00 -6.0000000000E+00  6.58188E-04  1.56190E+01
 -6.0000000000E+00 -5.9000000000E+00  6.80912E-04  1.56584E+01
 -6.0000000000E+00 -5.8000000000E+00  7.87288E-04  1.09245E+01
 -6.0000000000E+00 -5.7000000000E+00  9.94818E-04  1.10828E+01
 -6.0000000000E+00 -5.6000000000E+00  9.04277E-04  1.18655E+01
 -6.0000000000E+00 -5.5000000000E+00  1.04692E-03  1.06594E+01
 -6.0000000000E+00 -5.4000000000E+00  1.15055E-03  5.64172E+00
 -6.0000000000E+00 -5.3000000000E+00  1.36932E-03  3.43864E+00
 -6.0000000000E+00 -5.2000000000E+00  1.29437E-03  3.97593E+00
 -6.0000000000E+00 -5.1000000000E+00  1.79239E-03  8.95900E+00
 -6.0000000000E+00 -5.0000000000E+00  3.08725E-02  1.39359E+00
 -6.0000000000E+00 -4.9000000000E+00  3.13753E-02  1.55866E+00
 -6.0000000000E+00 -4.8000000000E+00  3.22444E-02  8.82939E-01
 -6.0000000000E+00 -4.7000000000E+00  3.12676E-02  1.52429E+00
 -6.0000000000E+00 -4.6000000000E+00  3.23846E-02  1.49475E+00
 -6.0000000000E+00 -4.5000000000E+00  3.16817E-02  1.37350E+00
 -6.0000000000E+00 -4.4000000000E+00  3.28699E-02  1.87912E+00
 -6.0000000000E+00 -4.3000000000E+00  3.23673E-02  1.58935E+00
 -6.0000000000E+00 -4.2000000000E+00  3.15033E-02  1.83488E+00
 -6.0000000000E+00 -4.1000000000E+00  3.26673E-02  7.80036E-01
 -6.0000000000E+00 -4.0000000000E+00  3.27968E-02  2.51873E+00
 -6.0000000000E+00 -3.9000000000E+00  3.32780E-02  1.56475E+00
 -6.0000000000E+00 -3.8000000000E+00  3.38266E-02  1.37026E+00
 -6.0000000000E+00 -3.7000000000E+00  3.27751E-02  1.81051E+00
 -6.0000000000E+00 -3.6000000000E+00  3.34401E-02  1.65840E+00
 -6.0000000000E+00 -3.5000000000E+00  3.22551E-02  3.35161E+00
 -6.0000000000E+00 -3.4000000000E+00  3.26159E-02  1.65856E+00
 -6.0000000000E+00 -3.3000000000E+00  3.26930E-02  2.71367E+00
 -6.0000000000E+00 -3.2000000000E+00  3.24349E-02  1.11851E+00
 -6.0000000000E+00 -3.1000000000E+00  3.14697E-02  2.14633E+00
 -6.0000000000E+00 -3.0000000000E+00  3.30437E-02  1.99207E+00
 -6.0000000000E+00 -2.9000000000E+00  3.37108E-02  2.36574E+00
 -6.0000000000E+00 -2.8000000000E+00  3.33541E-02  1.82334E+00
 -6.0000000000E+00 -2.7000000000E+00  3.30608E-02  1.85670E+00
 -6.0000000000E+00 -2.6000000000E+00  3.20837E-02  2.18370E+00
 -6.0000000000E+00 -2.5000000000E+00  3.32796E-02  1.17249E+00
 -6.0000000000E+00 -2.4000000000E+00  3.38144E-02  1.36681E+00
 -6.0000000000E+00 -2.3000000000E+00  3.42141E-02  2.37468E+00
 -6.0000000000E+00 -2.2000000000E+00  3.37791E-02  1.02036E+00
 -6.0000000000E+00 -2.1000000000E+00  3.27115E-02  2.26561E+00
 -6.0000000000E+00 -2.0000000000E+00  3.32812E-02  1.13283E+00
 -6.0000000000E+00 -1.9000000000E+00  3.35394E-02  8.68497E-01
 -6.0000000000E+00 -1.8000000000E+00  3.30436E-02  2.72920E+00
 -6.0000000000E+00 -1.7000000000E+00  3.35830E-02  2.16048E-01
 -6.0000000000E+00 -1.6000000000E+00  3.34168E-02  1.69242E+00
 -6.0000000000E+00 -1.5000000000E+00  3.30792E-02  2.14749E+00
 -6.0000000000E+00 -1.4000000000E+00  3.36012E-02  2.48664E+00
 -6.0000000000E+00 -1.3000000000E+00  3.35966E-02  1.36888E+00
 -6.0000000000E+00 -1.2000000000E+00  3.22362E-02  2.68565E+00
 -6.0000000000E+00 -1.1000000000E+00  3.35947E-02  2.20635E+00
 -6.0000000000E+00 -1.0000000000E+00  3.33753E-02  2.44863E+00
 -6.0000000000E+00 -9.0000000000E-01  3.37368E-02  1.50423E+00
 -6.0000000000E+00 -8.0000000000E-01  3.28671E-02  1.32039E+00
 -6.0000000000E+00 -7.0000000000E-01  3.35732E-02  2.08968E+00
 -6.0000000000E+00 -6.0000000000E-01  3.43992E-02  2.14425E+00
 -6.0000000000E+00 -5.0000000000E-01  3.25589E-02  2.08105E+00
 -6.0000000000E+00 -4.0000000000E-01  3.28441E-02  2.55005E+00
 -6.0000000000E+00 -3.0000000000E-01  3.41979E-02  1.15897E+00
 -6.0000000000E+00 -2.0000000000E-01  3.37037E-02  4.35754E-01
 -6.0000000000E+00 -1.0000000000E-01  3.27077E-02  1.79272E+00
 -6.0000000000E+00  0.0000000000E+00  3.17853E-02  1.69340E+00
 -6.0000000000E+00  1.0000000000E-01  3.30335E-02  1.30914E+00
 -6.0000000000E+00  2.0000000000E-01  3.36164E-02  9.17854E-01
 -6.0000000000E+00  3.0000000000E-01  3.19362E-02  2.89772E+00
 -6.0000000000E+00  4.0000000000E-01  3.35232E-02  2.17803E+00
 -6.0000000000E+00  5.0000000000E-01  3.48050E-02  2.84786E+00
 -6.0000000000E+00  6.0000000000E-01  3.40672E-02  1.37476E+00
 -6.0000000000E+00  7.0000000000E-01  3.34435E-02  1.98638E+00
 -6.0000000000E+00  8.0000000000E-01  3.28919E-02  1.54377E+00
 -6.0000000000E+00  9.0000000000E-01  3.36119E-02  1.04525E+00
 -6.0000000000E+00  1.0000000000E+00  3.33079E-02  1.31522E+00
 -6.0000000000E+00  1.1000000000E+00  3.29356E-02  1.83720E+00
 -6.0000000000E+00  1.2000000000E+00  3.34381E-02  1.17750E+00
 -6.0000000000E+00  1.3000000000E+00  3.41037E-02  1.71552E+00
 -6.0000000000E+00  1.4000000000E+00  3.26485E-02  2.31955E+00
 -6.0000000000E+00  1.5000000000E+00  3.28659E-02  2.01213E+00
 -6.0000000000E+00  1.6000000000E+00  3.30413E-02  1.03352E+00
 -6.0000000000E+00  1.7000000000E+00  3.35205E-02  8.99590E-01
 -6.0000000000E+00  1.8000000000E+00  3.25149E-02  2.66831E+00
 -6.0000000000E+00  1.9000000000E+00  3.33996E-02  1.88133E+00
 -6.0000000000E+00  2.0000000000E+00  3.29406E-02  2.34836E+00
 -6.0000000000E+00  2.1000000000E+00  3.35357E-02  2.17685E+00
 -6.0000000000E+00  2.2000000000E+00  3.39177E-02  2.75978E+00
 -6.0000000000E+00  2.3000000000E+00  3.34259E-02  2.14310E+00
 -6.0000000000E+00  2.4000000000E+00  3.27758E-02  2.26548E+00
 -6.0000000000E+00  2.5000000000E+00  3.33342E-02  3.08368E+00
 -6.0000000000E+00  2.6000000000E+00  3.35333E-02  2.79748E+00
 -6.0000000000E+00  2.7000000000E+00  3.30057E-02  1.57278E+00
 -6.0000000000E+00  2.8000000000E+00  3.24950E-02  1.14981E+00
 -6.0000000000E+00  2.9000000000E+00  3.35448E-02  1.73017E+00
 -6.0000000000E+00  3.0000000000E+00  3.32635E-02  1.19847E+00
 -6.0000000000E+00  3.1000000000E+00  3.27433E-02  1.92302E+00
 -6.0000000000E+00  3.2000000000E+00  3.38085E-02  1.02521E+00
 -6.0000000000E+00  3.3000000000E+00  3.32731E-02  1.12062E+00
 -6.0000000000E+00  3.4000000000E+00  3.21115E-02  1.98891E+00
 -6.0000000000E+00  3.5000000000E+00  3.28991E-02  2.55480E+00
 -6.0000000000E+00  3.6000000000E+00  3.16222E-02  1.84183E+00
 -6.0000000000E+00  3.7000000000E+00  3.17723E-02  1.36203E+00
 -6.0000000000E+00  3.8000000000E+00  3.30250E-02  1.90948E+00
 -6.0000000000E+00  3.9000000000E+00  3.22277E-02  1.94579E+00
 -6.0000000000E+00  4.0000000000E+00  3.26935E-02  1.77552E+00
 -6.0000000000E+00  4.1000000000E+00  3.32601E-02  1.10094E+00
 -6.0000000000E+00  4.2000000000E+00  3.31644E-02  2.01386E+00
 -6.0000000000E+00  4.3000000000E+00  3.16581E-02  1.49096E+00
 -6.0000000000E+00  4.4000000000E+00  3.16567E-02  8.82058E-01
 -6.0000000000E+00  4.5000000000E+00  3.14910E-02  9.66876E-01
 -6.0000000000E+00  4.6000000000E+00  3.35538E-02  8.29289E-01
 -6.0000000000E+00  4.7000000000E+00  3.22012E-02  3.31096E+00
 -6.0000000000E+00  4.8000000000E+00  3.16680E-02  1.97463E+00
 -6.0000000000E+00  4.9000000000E+00  3.18384E-02  1.82522E+00
 -6.0000000000E+00  5.0000000000E+00  2.22039E-03  9.87520E+00
 -6.0000000000E+00  5.1000000000E+00  1.49338E-03  8.32993E+00
 -6.0000000000E+00  5.2000000000E+00  1.29759E-03  1.06021E+01
 -6.0000000000E+00  5.3000000000E+00  1.04552E-03  1.44196E+01
 -6.0000000000E+00  5.4000000000E+00  1.14790E-03  7.11405E+00
 -6.0000000000E+00  5.5000000000E+00  1.07390E-03  2.01741E+01
 -6.0000000000E+00  5.6000000000E+00  9.90884E-04  1.31423E+01
 -6.0000000000E+00  5.7000000000E+00  8.73812E-04  7.88337E+00
 -6.0000000000E+00  5.8000000000E+00  5.28621E-04  3.66176E+00
 -6.0000000000E+00  5.9000000000E+00  8.03459E-04  1.80721E+01
 -6.0000000000E+00  6.0000000000E+00  6.28316E-04  1.70683E+01
 -6.0000000000E+00  6.1000000000E+00  5.96184E-04  1.55682E+01
 -6.0000000000E+00  6.2000000000E+00  3.98764E-04  2.80574E+01
 -6.0000000000E+00  6.3000000000E+00  4.20148E-04  1.05986E+01
 -6.0000000000E+00  6.4000000000E+00  4.85787E-04  1.41078E+01
 -6.0000000000E+00  6.5000000000E+00  4.46895E-04  1.37829E+01
 -6.0000000000E+00  6.6000000000E+00  4.59718E-04  1.39831E+01
 -6.0000000000E+00  6.7000000000E+00  3.28899E-04  3.40613E+01
 -6.0000000000E+00  6.8000000000E+00  3.43555E-04  2.38851E+01
 -6.0000000000E+00  6.9000000000E+00  3.35459E-04  7.24965E+00
 -6.0000000000E+00  7.0000000000E+00  3.84041E-04  1.97961E+01
 -6.0000000000E+00  7.1000000000E+00  2.92202E-04  1.87349E+01
 -6.0000000000E+00  7.2000000000E+00  2.53555E-04  3.16254E+01
 -6.0000000000E+00  7.3000000000E+00  2.56816E-04  2.78937E+01
 -6.0000000000E+00  7.4000000000E+00  2.34371E-04  2.60284E+01
 -6.0000000000E+00  7.5000000000E+00  1.97022E-04  3.18967E+01
 -6.0000000000E+00  7.6000000000E+00  1.38018E-04  3.11677E+01
 -6.0000000000E+00  7.7000000000E+00  1.70042E-04  4.08384E+01
 -6.0000000000E+00  7.8000000000E+00  9.01498E-05  4.72756E+01
 -6.0000000000E+00  7.9000000000E+00  1.42036E-04  5.88915E+01
 -6.0000000000E+00  8.0000000000E+00  1.46381E-04  3.50314E+01
 -6.0000000000E+00  8.1000000000E+00  1.62616E-04  2.95589E+01
 -6.0000000000E+00  8.2000000000E+00  2.10856E-04  2.32936E+01
 -6.0000000000E+00  8.3000000000E+00  2.03619E-04  1.73683E+01
 -6.0000000000E+00  8.4000000000E+00  1.85724E-04  9.35715E+00
 -6.0000000000E+00  8.5000000000E+00  1.50738E-04  9.51135E+00
 -6.0000000000E+00  8.6000000000E+00  1.68624E-04  2.95316E+01
 -6.0000000000E+00  8.7000000000E+00  1.44852E-04  2.14099E+01
